mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_split,params,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error
0.10172405242919921,0.005080313060537296,0.0013965606689453126,0.0004882083825412764,8,10,"{'max_depth': 8, 'min_samples_split': 10}",-0.18480020403301825,-0.19079681572664262,-0.18652747424027805,-0.1850428220677686,-0.18894535512610777,-0.18722253423876306,0.0023171334506242322,11
0.10910820960998535,0.007943231908236243,0.0018019676208496094,0.00040211021916036136,8,12,"{'max_depth': 8, 'min_samples_split': 12}",-0.18549579115190093,-0.18924408604428442,-0.18635997723376582,-0.18457251747569872,-0.18831021064915784,-0.18679651651096155,0.0017384183198268517,8
0.10292363166809082,0.011415571811545585,0.0017959117889404298,0.0003987087406730248,8,14,"{'max_depth': 8, 'min_samples_split': 14}",-0.18496502062616169,-0.19046554759298262,-0.18606847126133222,-0.18488548271591612,-0.18833119020583858,-0.18694314248044624,0.0021562000734301067,9
0.10552506446838379,0.004423581895537478,0.001196908950805664,0.0003993332104439003,8,16,"{'max_depth': 8, 'min_samples_split': 16}",-0.1850674007428414,-0.19009059642730286,-0.18595330102276147,-0.1839667760980425,-0.1879317284923363,-0.1866019605566569,0.002175255991589615,7
0.10751237869262695,0.008209237027839676,0.0015979766845703124,0.0004904473026551508,8,18,"{'max_depth': 8, 'min_samples_split': 18}",-0.18447539623263084,-0.18804653515093336,-0.1858348059417551,-0.18385095620711767,-0.1880449613192718,-0.18605053097034174,0.0017508569887107845,2
0.12686629295349122,0.010268968688813312,0.002587556838989258,0.0010274365445327607,8,20,"{'max_depth': 8, 'min_samples_split': 20}",-0.1843870637834885,-0.18827666287981049,-0.18606049588801069,-0.18387760166474815,-0.18765174466880843,-0.18605071377697321,0.0017325352849422786,3
0.12865538597106935,0.008854640146649924,0.001997041702270508,5.532955056900134e-06,8,22,"{'max_depth': 8, 'min_samples_split': 22}",-0.18415950338470083,-0.18859990658094486,-0.18604477892715204,-0.1838583467052873,-0.18761709478772873,-0.18605592607716276,0.001861987267926613,4
0.13483858108520508,0.0031155224135375748,0.002194499969482422,0.0003993038633484125,8,24,"{'max_depth': 8, 'min_samples_split': 24}",-0.1839907919322529,-0.18864222376857379,-0.1858981105037752,-0.1839264708830099,-0.18771876803015994,-0.18603527302355433,0.0019118635192769144,1
0.10851020812988281,0.009698432473031426,0.0015952587127685547,0.0004881301893944919,8,26,"{'max_depth': 8, 'min_samples_split': 26}",-0.1841174839876562,-0.18838289833613778,-0.1862359198769441,-0.18364523145634007,-0.18803856748238076,-0.18608402022789178,0.0019464390299411853,5
0.10532341003417969,0.004581396658821892,0.001601409912109375,0.000492372739926624,8,28,"{'max_depth': 8, 'min_samples_split': 28}",-0.18409261809901606,-0.18807849363849352,-0.1862359198769441,-0.1843198929136302,-0.18833678174215668,-0.1862127412540481,0.0017928142255165997,6
0.17333521842956542,0.007923507093837991,0.0019956111907958986,0.0006309779546546653,13,2,"{'max_depth': 13, 'min_samples_split': 2}",-0.2103757391241288,-0.21870765319174373,-0.2090200823208124,-0.2116907301180784,-0.21535300754962275,-0.21302944246087724,0.0035369561121036505,112
0.17892088890075683,0.009577842694587425,0.002193307876586914,0.0007483867460589716,13,4,"{'max_depth': 13, 'min_samples_split': 4}",-0.20721054515818926,-0.2167150155362393,-0.2090736373430011,-0.21128832512782372,-0.213594577053955,-0.21157642004384164,0.0033432291215946147,105
0.17712559700012206,0.008525501870094317,0.0019942760467529298,0.0006306768490048829,13,6,"{'max_depth': 13, 'min_samples_split': 6}",-0.2067449863753416,-0.21414046387887453,-0.20642041899708347,-0.20832455899178332,-0.2099217124059193,-0.20911042812980046,0.002807436408667767,103
0.16695232391357423,0.011944695627048231,0.0023953914642333984,0.00048803422404993267,13,8,"{'max_depth': 13, 'min_samples_split': 8}",-0.20536840351899366,-0.20935014501199942,-0.2042210066260115,-0.20543290937680786,-0.20853939717046047,-0.20658237234085458,0.0019930652366760095,94
0.16356101036071777,0.005007960383942488,0.0019956588745117187,1.239776611328125e-06,13,10,"{'max_depth': 13, 'min_samples_split': 10}",-0.20349751414909034,-0.2092449610990175,-0.20248889424412334,-0.2016935599632368,-0.20578526364520577,-0.20454203862013473,0.0027233564644939374,86
0.1557852268218994,0.011868545909817176,0.0021939754486083986,0.0003993277443264665,13,12,"{'max_depth': 13, 'min_samples_split': 12}",-0.2018884663151139,-0.20766852222390408,-0.20109253718570816,-0.20076192960136996,-0.2030834826961588,-0.202898987604451,0.0025153104072912426,65
0.17911343574523925,0.01818185354278174,0.0019956588745117187,1.659681032163885e-05,13,14,"{'max_depth': 13, 'min_samples_split': 14}",-0.20110162051841532,-0.20436812444830912,-0.199677804367783,-0.19969815774873767,-0.20204912557754212,-0.20137896653215742,0.0017424218709062374,52
0.17812323570251465,0.01810147675437309,0.001795482635498047,0.0007474880098024777,13,16,"{'max_depth': 13, 'min_samples_split': 16}",-0.198519988433413,-0.20335837604740276,-0.19911357674565242,-0.1971110960527184,-0.20038171895216456,-0.1996969512462702,0.002111262785075462,42
