mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_split,params,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error
0.17780113220214844,0.008373863763573257,0.001999378204345703,1.087356019114626e-06,mse,39,16,"{'criterion': 'mse', 'max_depth': 39, 'min_samples_split': 16}",-0.22189650520273624,-0.23464483041732728,-0.22945974026677815,-0.22705028744878555,-0.22573930008916837,-0.2277581326849591,0.0042251030919507795,279
0.1762019634246826,0.006705939696327115,0.0017969608306884766,0.00040006867750230887,mse,39,18,"{'criterion': 'mse', 'max_depth': 39, 'min_samples_split': 18}",-0.2200921413405258,-0.23105665436241796,-0.22669083259989664,-0.22514628882741353,-0.2229014080380036,-0.2251774650336515,0.0036850257264009153,226
0.15960111618041992,0.009541059510954058,0.0015977859497070313,0.0004906904262410471,mse,39,20,"{'criterion': 'mse', 'max_depth': 39, 'min_samples_split': 20}",-0.2187149660473453,-0.22995608631918477,-0.22584744202538637,-0.22326531164890018,-0.221689899724608,-0.22389474115308494,0.003811575088878481,205
0.167397403717041,0.011669395275215152,0.0017996788024902343,0.0003991613677421399,mse,39,22,"{'criterion': 'mse', 'max_depth': 39, 'min_samples_split': 22}",-0.2180902274502106,-0.22894316335143158,-0.22393932806362374,-0.2209502762295347,-0.2215392649640334,-0.2226924520117668,0.0036378999403159965,178
0.17001309394836425,0.010717593532896292,0.001988124847412109,2.3021607134117448e-05,mse,39,24,"{'criterion': 'mse', 'max_depth': 39, 'min_samples_split': 24}",-0.21655448245054995,-0.2275722663130323,-0.2230428509844942,-0.22071169365850282,-0.21906271908637398,-0.22138880249859066,0.003747289470724989,149
0.17660036087036132,0.009973406287822818,0.002200794219970703,0.000748795206559667,mse,39,26,"{'criterion': 'mse', 'max_depth': 39, 'min_samples_split': 26}",-0.21679313099530165,-0.22578911786603634,-0.22189647292959272,-0.2190509494211256,-0.21789713021525794,-0.22028536028546286,0.0032345049056410427,92
0.1539987087249756,0.014028481001432114,0.002000856399536133,1.9913304345913984e-06,mse,39,28,"{'criterion': 'mse', 'max_depth': 39, 'min_samples_split': 28}",-0.21698038121466182,-0.22426488449627757,-0.22164405635058373,-0.21865183919700623,-0.21687293545029426,-0.21968281934176473,0.00286716972145749,59
0.2424013137817383,0.01270594623302745,0.002601337432861328,0.0004906247338039113,mse,42,2,"{'criterion': 'mse', 'max_depth': 42, 'min_samples_split': 2}",-0.2454191604966917,-0.2554524278307577,-0.2478675870045578,-0.24990302296838438,-0.25034919443294135,-0.24979827854666664,0.00332229223762165,629
0.23460140228271484,0.012815804474444279,0.002601337432861328,0.0004930615515898108,mse,42,4,"{'criterion': 'mse', 'max_depth': 42, 'min_samples_split': 4}",-0.2411318497133442,-0.24850398636696944,-0.24592163822412005,-0.2450453270118029,-0.24544406705678987,-0.24520937367460532,0.002369387580243409,583
0.20579800605773926,0.005231523582681578,0.002200746536254883,0.0004027372001610052,mse,42,6,"{'criterion': 'mse', 'max_depth': 42, 'min_samples_split': 6}",-0.23687335800255224,-0.2450783035598371,-0.24021806025777828,-0.239619661699996,-0.24508908576888075,-0.24137569385780888,0.003230894326204116,540
0.220200252532959,0.025795949781888258,0.0026010513305664063,0.0004877620083825923,mse,42,8,"{'criterion': 'mse', 'max_depth': 42, 'min_samples_split': 8}",-0.23131690280692285,-0.24198670379352732,-0.23658522687184105,-0.23690393804143203,-0.24026117232630823,-0.2374107887680063,0.003664357541516542,477
0.23220267295837402,0.0282231689739488,0.002203083038330078,0.0013282584242257246,mse,42,10,"{'criterion': 'mse', 'max_depth': 42, 'min_samples_split': 10}",-0.2280654921491191,-0.24019655169509319,-0.23211467593414473,-0.23235395155621397,-0.23667927193084617,-0.23388198865308346,0.004171053184607643,416
0.20515003204345703,0.010905491645185917,0.002252340316772461,0.00038551648747497355,mse,42,12,"{'criterion': 'mse', 'max_depth': 42, 'min_samples_split': 12}",-0.22678636614201603,-0.23660902205872394,-0.23337086124837367,-0.23068918885186754,-0.23392609276012324,-0.2322763062122209,0.0033271806827198797,378
0.2046036720275879,0.005953137752703076,0.0021973609924316405,0.0007482449861510464,mse,42,14,"{'criterion': 'mse', 'max_depth': 42, 'min_samples_split': 14}",-0.2241557576452374,-0.23692312144645067,-0.2290381420263974,-0.2292520754356361,-0.2281067372171856,-0.22949516675418144,0.0041443817901645995,303
0.20880351066589356,0.008796319165815426,0.0019976139068603516,2.41545203054694e-06,mse,42,16,"{'criterion': 'mse', 'max_depth': 42, 'min_samples_split': 16}",-0.22189650520273624,-0.23464483041732728,-0.22945974026677815,-0.22705028744878555,-0.22594825918419362,-0.2277999245039642,0.004205917377845822,281
0.20500149726867675,0.0092092361976553,0.0024028301239013674,0.0004920013423661625,mse,42,18,"{'criterion': 'mse', 'max_depth': 42, 'min_samples_split': 18}",-0.2200921413405258,-0.23105665436241796,-0.22669083259989664,-0.22514628882741353,-0.2229014080380036,-0.2251774650336515,0.0036850257264009153,226
0.1826019763946533,0.010291559804993076,0.002399730682373047,0.000486849440181544,mse,42,20,"{'criterion': 'mse', 'max_depth': 42, 'min_samples_split': 20}",-0.2187149660473453,-0.22995608631918477,-0.22584744202538637,-0.22326531164890018,-0.221689899724608,-0.22389474115308494,0.003811575088878481,205
0.17602367401123048,0.01560462421396621,0.0024011611938476564,0.0004908277235798548,mse,42,22,"{'criterion': 'mse', 'max_depth': 42, 'min_samples_split': 22}",-0.2180902274502106,-0.22894316335143158,-0.22393932806362374,-0.2209502762295347,-0.2215392649640334,-0.2226924520117668,0.0036378999403159965,178
0.19039669036865234,0.011197809199805802,0.002401924133300781,0.0004885495508567159,mse,42,24,"{'criterion': 'mse', 'max_depth': 42, 'min_samples_split': 24}",-0.21655448245054995,-0.2275722663130323,-0.2230428509844942,-0.22071169365850282,-0.21906271908637398,-0.22138880249859066,0.003747289470724989,149
0.17815237045288085,0.011673442189350918,0.002202129364013672,0.00039919591421331847,mse,42,26,"{'criterion': 'mse', 'max_depth': 42, 'min_samples_split': 26}",-0.21679313099530165,-0.22578911786603634,-0.22189647292959272,-0.2190509494211256,-0.21789713021525794,-0.22028536028546286,0.0032345049056410427,92
0.1698002338409424,0.018389419491576638,0.0022844791412353514,0.000394778243555811,mse,42,28,"{'criterion': 'mse', 'max_depth': 42, 'min_samples_split': 28}",-0.21743961561327843,-0.22426488449627757,-0.22164405635058373,-0.21865183919700623,-0.21687293545029426,-0.21977466622148803,0.002785315886872219,66
0.24860053062438964,0.01619638546528555,0.002801990509033203,0.0004009516257334956,mse,45,2,"{'criterion': 'mse', 'max_depth': 45, 'min_samples_split': 2}",-0.2454191604966917,-0.2554524278307577,-0.2478675870045578,-0.24990302296838438,-0.25034919443294135,-0.24979827854666664,0.00332229223762165,629
0.23884057998657227,0.023068311264025282,0.0024910449981689455,0.0009859618247071856,mse,45,4,"{'criterion': 'mse', 'max_depth': 45, 'min_samples_split': 4}",-0.2411318497133442,-0.24850398636696944,-0.24592163822412005,-0.2450453270118029,-0.24544406705678987,-0.24520937367460532,0.002369387580243409,583
0.219404935836792,0.012278064791070603,0.002802133560180664,0.0004004810205496072,mse,45,6,"{'criterion': 'mse', 'max_depth': 45, 'min_samples_split': 6}",-0.23687335800255224,-0.2450783035598371,-0.24021806025777828,-0.239619661699996,-0.24508908576888075,-0.24137569385780888,0.003230894326204116,540
0.208599853515625,0.016501826607233882,0.002529335021972656,0.0006773976495506538,mse,45,8,"{'criterion': 'mse', 'max_depth': 45, 'min_samples_split': 8}",-0.23131690280692285,-0.24198670379352732,-0.23658522687184105,-0.23690393804143203,-0.24026117232630823,-0.2374107887680063,0.003664357541516542,477
0.21159720420837402,0.008263391393634,0.0014059066772460938,0.0012048755753343984,mse,45,10,"{'criterion': 'mse', 'max_depth': 45, 'min_samples_split': 10}",-0.2280654921491191,-0.24019655169509319,-0.23211467593414473,-0.23235395155621397,-0.23667927193084617,-0.23388198865308346,0.004171053184607643,416
0.1993562698364258,0.009033684863171994,0.0017984867095947265,0.000978860507559217,mse,45,12,"{'criterion': 'mse', 'max_depth': 45, 'min_samples_split': 12}",-0.22678636614201603,-0.23660902205872394,-0.23337086124837367,-0.23068918885186754,-0.23392609276012324,-0.2322763062122209,0.0033271806827198797,378
0.18386645317077638,0.010034489259106978,0.001999378204345703,0.000631734105807599,mse,45,14,"{'criterion': 'mse', 'max_depth': 45, 'min_samples_split': 14}",-0.2241557576452374,-0.23692312144645067,-0.2290381420263974,-0.2292520754356361,-0.2281067372171856,-0.22949516675418144,0.0041443817901645995,303
0.19080181121826173,0.008031004260065077,0.0024003028869628907,0.0008014950901975493,mse,45,16,"{'criterion': 'mse', 'max_depth': 45, 'min_samples_split': 16}",-0.22189650520273624,-0.23464483041732728,-0.22945974026677815,-0.22705028744878555,-0.22594825918419362,-0.2277999245039642,0.004205917377845822,281
0.18299570083618164,0.007406193222921268,0.0026012420654296874,0.0007995864557070663,mse,45,18,"{'criterion': 'mse', 'max_depth': 45, 'min_samples_split': 18}",-0.2200921413405258,-0.23105665436241796,-0.22669083259989664,-0.22514628882741353,-0.2229014080380036,-0.2251774650336515,0.0036850257264009153,226
0.18279709815979003,0.012799648767518313,0.0018010616302490234,0.0007493676918628623,mse,45,20,"{'criterion': 'mse', 'max_depth': 45, 'min_samples_split': 20}",-0.2187149660473453,-0.22995608631918477,-0.22584744202538637,-0.22326531164890018,-0.221689899724608,-0.22389474115308494,0.003811575088878481,205
0.1815920352935791,0.0128461032578088,0.001998424530029297,0.0006307549947911468,mse,45,22,"{'criterion': 'mse', 'max_depth': 45, 'min_samples_split': 22}",-0.2180902274502106,-0.22894316335143158,-0.22393932806362374,-0.2209502762295347,-0.2215392649640334,-0.2226924520117668,0.0036378999403159965,178
0.17619996070861815,0.0080854993051632,0.002400064468383789,0.00048908628748973,mse,45,24,"{'criterion': 'mse', 'max_depth': 45, 'min_samples_split': 24}",-0.21655448245054995,-0.2275722663130323,-0.2230428509844942,-0.22071169365850282,-0.21906271908637398,-0.22138880249859066,0.003747289470724989,149
0.18059873580932617,0.011464855301384809,0.0022018909454345702,0.00040002169035559644,mse,45,26,"{'criterion': 'mse', 'max_depth': 45, 'min_samples_split': 26}",-0.21679313099530165,-0.22578911786603634,-0.22189647292959272,-0.2190509494211256,-0.21789713021525794,-0.22028536028546286,0.0032345049056410427,92
0.17339587211608887,0.006740618984806455,0.001803112030029297,0.0004014824572436945,mse,45,28,"{'criterion': 'mse', 'max_depth': 45, 'min_samples_split': 28}",-0.21743961561327843,-0.22426488449627757,-0.22164405635058373,-0.21865183919700623,-0.21687293545029426,-0.21977466622148803,0.002785315886872219,66
0.2361992359161377,0.013820049848484018,0.002600240707397461,0.0004900197144518345,mse,48,2,"{'criterion': 'mse', 'max_depth': 48, 'min_samples_split': 2}",-0.2454191604966917,-0.2554524278307577,-0.2478675870045578,-0.24990302296838438,-0.25034919443294135,-0.24979827854666664,0.00332229223762165,629
0.22280364036560057,0.008773081834525564,0.0026000499725341796,0.0008007786874959088,mse,48,4,"{'criterion': 'mse', 'max_depth': 48, 'min_samples_split': 4}",-0.2411318497133442,-0.24850398636696944,-0.24592163822412005,-0.2450453270118029,-0.24544406705678987,-0.24520937367460532,0.002369387580243409,583
0.2119997501373291,0.009208516536360836,0.002000904083251953,2.4435287428510583e-06,mse,48,6,"{'criterion': 'mse', 'max_depth': 48, 'min_samples_split': 6}",-0.23687335800255224,-0.2450783035598371,-0.24021806025777828,-0.239619661699996,-0.24508908576888075,-0.24137569385780888,0.003230894326204116,540
0.21340546607971192,0.005429175041650581,0.002799367904663086,0.00040297568895237667,mse,48,8,"{'criterion': 'mse', 'max_depth': 48, 'min_samples_split': 8}",-0.23131690280692285,-0.24198670379352732,-0.23658522687184105,-0.23690393804143203,-0.24026117232630823,-0.2374107887680063,0.003664357541516542,477
0.202799654006958,0.014905040942067271,0.0030541419982910156,0.0012284342041783101,mse,48,10,"{'criterion': 'mse', 'max_depth': 48, 'min_samples_split': 10}",-0.2280654921491191,-0.24019655169509319,-0.23211467593414473,-0.23235395155621397,-0.23667927193084617,-0.23388198865308346,0.004171053184607643,416
0.19399962425231934,0.015713262742116388,0.002801656723022461,0.0007461008861056381,mse,48,12,"{'criterion': 'mse', 'max_depth': 48, 'min_samples_split': 12}",-0.22678636614201603,-0.23660902205872394,-0.23337086124837367,-0.23068918885186754,-0.23392609276012324,-0.2322763062122209,0.0033271806827198797,378
0.18699960708618163,0.015022514103560251,0.0021998405456542967,0.0003997379792023149,mse,48,14,"{'criterion': 'mse', 'max_depth': 48, 'min_samples_split': 14}",-0.2241557576452374,-0.23692312144645067,-0.2290381420263974,-0.2292520754356361,-0.2281067372171856,-0.22949516675418144,0.0041443817901645995,303
0.18999953269958497,0.008050973313800081,0.002399921417236328,0.0004896884994404966,mse,48,16,"{'criterion': 'mse', 'max_depth': 48, 'min_samples_split': 16}",-0.22189650520273624,-0.23464483041732728,-0.22945974026677815,-0.22705028744878555,-0.22594825918419362,-0.2277999245039642,0.004205917377845822,281
0.19719915390014647,0.006431921092059039,0.0020009994506835936,2.7779601409205454e-06,mse,48,18,"{'criterion': 'mse', 'max_depth': 48, 'min_samples_split': 18}",-0.2200921413405258,-0.23105665436241796,-0.22669083259989664,-0.22514628882741353,-0.2229014080380036,-0.2251774650336515,0.0036850257264009153,226
0.18420033454895018,0.013818680947399707,0.002198934555053711,0.0003956571944155048,mse,48,20,"{'criterion': 'mse', 'max_depth': 48, 'min_samples_split': 20}",-0.2187149660473453,-0.22995608631918477,-0.22584744202538637,-0.22326531164890018,-0.221689899724608,-0.22389474115308494,0.003811575088878481,205
0.18860235214233398,0.006345466559690037,0.00139923095703125,0.0004909986545240495,mse,48,22,"{'criterion': 'mse', 'max_depth': 48, 'min_samples_split': 22}",-0.2180902274502106,-0.22894316335143158,-0.22393932806362374,-0.2209502762295347,-0.2215392649640334,-0.2226924520117668,0.0036378999403159965,178
0.16800646781921386,0.014630215154429898,0.0025997161865234375,0.0004898945458932731,mse,48,24,"{'criterion': 'mse', 'max_depth': 48, 'min_samples_split': 24}",-0.21655448245054995,-0.2275722663130323,-0.2230428509844942,-0.22071169365850282,-0.21906271908637398,-0.22138880249859066,0.003747289470724989,149
0.17299790382385255,0.005932377824721083,0.002001523971557617,0.0006327125641400809,mse,48,26,"{'criterion': 'mse', 'max_depth': 48, 'min_samples_split': 26}",-0.21679313099530165,-0.22578911786603634,-0.22189647292959272,-0.2190509494211256,-0.21789713021525794,-0.22028536028546286,0.0032345049056410427,92
0.17379913330078126,0.007409191761003808,0.001800870895385742,0.00040131156318519656,mse,48,28,"{'criterion': 'mse', 'max_depth': 48, 'min_samples_split': 28}",-0.21743961561327843,-0.22426488449627757,-0.22164405635058373,-0.21865183919700623,-0.21687293545029426,-0.21977466622148803,0.002785315886872219,66
0.049392414093017575,0.00588732569409427,0.0016002178192138672,0.000489268208834531,friedman_mse,3,2,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_split': 2}",-0.239389885189432,-0.24541198839358028,-0.2370197159250441,-0.24257051436831664,-0.2394545058020196,-0.24076932193567852,0.002915125330270715,507
0.05580015182495117,0.0027840497604325136,0.0014007091522216797,0.0004888140483546451,friedman_mse,3,4,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_split': 4}",-0.239389885189432,-0.24541198839358028,-0.2370197159250441,-0.24257051436831664,-0.2394545058020196,-0.24076932193567852,0.002915125330270715,507
0.05339655876159668,0.008214825412404996,0.0020014762878417967,3.6886367046000897e-06,friedman_mse,3,6,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_split': 6}",-0.239389885189432,-0.24541198839358028,-0.2370197159250441,-0.24257051436831664,-0.2394545058020196,-0.24076932193567852,0.002915125330270715,507
0.04719047546386719,0.0059006996815074006,0.0016011238098144532,0.0004889364521864407,friedman_mse,3,8,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_split': 8}",-0.239389885189432,-0.24541198839358028,-0.2370197159250441,-0.24257051436831664,-0.2394545058020196,-0.24076932193567852,0.002915125330270715,507
0.05501213073730469,0.005180054250184984,0.0016006946563720704,0.0004929835655263944,friedman_mse,3,10,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_split': 10}",-0.239389885189432,-0.24541198839358028,-0.2370197159250441,-0.24257051436831664,-0.2394545058020196,-0.24076932193567852,0.002915125330270715,507
0.05178422927856445,0.005962443990828974,0.002168607711791992,0.00015812939667361961,friedman_mse,3,12,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_split': 12}",-0.239389885189432,-0.24541198839358028,-0.2370197159250441,-0.24257051436831664,-0.2394545058020196,-0.24076932193567852,0.002915125330270715,507
0.0573883056640625,0.0031320381059431663,0.002003192901611328,7.400967397190356e-06,friedman_mse,3,14,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_split': 14}",-0.239389885189432,-0.24541198839358028,-0.2370197159250441,-0.24257051436831664,-0.2394545058020196,-0.24076932193567852,0.002915125330270715,507
0.054994392395019534,0.004692092519441898,0.0016005516052246093,0.00048672524085410047,friedman_mse,3,16,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_split': 16}",-0.239389885189432,-0.24541198839358028,-0.2370197159250441,-0.24257051436831664,-0.2394545058020196,-0.24076932193567852,0.002915125330270715,507
0.057596254348754886,0.0026620768566152824,0.0015996456146240234,0.0004937725006686508,friedman_mse,3,18,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_split': 18}",-0.239389885189432,-0.24541198839358028,-0.2370197159250441,-0.24257051436831664,-0.2394545058020196,-0.24076932193567852,0.002915125330270715,507
0.052391576766967776,0.0036559402215340184,0.0012051582336425782,0.0004056329687161476,friedman_mse,3,20,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_split': 20}",-0.239389885189432,-0.24541198839358028,-0.2370197159250441,-0.24257051436831664,-0.2394545058020196,-0.24076932193567852,0.002915125330270715,507
0.047831153869628905,0.004127717377761062,0.0015743255615234375,0.0004709114810310255,friedman_mse,3,22,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_split': 22}",-0.239389885189432,-0.24541198839358028,-0.2370197159250441,-0.24257051436831664,-0.2394545058020196,-0.24076932193567852,0.002915125330270715,507
0.051804542541503906,0.004999825681442342,0.001797962188720703,0.0004026010252376238,friedman_mse,3,24,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_split': 24}",-0.239389885189432,-0.24541198839358028,-0.2370197159250441,-0.24257051436831664,-0.2394545058020196,-0.24076932193567852,0.002915125330270715,507
0.0517972469329834,0.007111484390896479,0.0016014575958251953,0.0004887179381464979,friedman_mse,3,26,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_split': 26}",-0.239389885189432,-0.24541198839358028,-0.2370197159250441,-0.24257051436831664,-0.2394545058020196,-0.24076932193567852,0.002915125330270715,507
0.0449986457824707,0.006728169132342764,0.0019993305206298826,4.74542820153226e-06,friedman_mse,3,28,"{'criterion': 'friedman_mse', 'max_depth': 3, 'min_samples_split': 28}",-0.239389885189432,-0.24541198839358028,-0.2370197159250441,-0.24257051436831664,-0.2394545058020196,-0.24076932193567852,0.002915125330270715,507
0.09119725227355957,0.004666630799748872,0.0018013954162597657,0.00040061954497564367,friedman_mse,6,2,"{'criterion': 'friedman_mse', 'max_depth': 6, 'min_samples_split': 2}",-0.2163525278328514,-0.2255628005199174,-0.2222960702296663,-0.21977279509953337,-0.22129047215810793,-0.2210549331680153,0.0030223587426654345,140
0.08419890403747558,0.010344998877055296,0.0020004749298095704,0.0006314305232105467,friedman_mse,6,4,"{'criterion': 'friedman_mse', 'max_depth': 6, 'min_samples_split': 4}",-0.21635252783285136,-0.2255628005199174,-0.2222960702296663,-0.21977279509953337,-0.22129047215810793,-0.2210549331680153,0.003022358742665443,140
0.09420108795166016,0.005191942662158042,0.0020022869110107424,2.542932820505788e-06,friedman_mse,6,6,"{'criterion': 'friedman_mse', 'max_depth': 6, 'min_samples_split': 6}",-0.21635252783285136,-0.2252370330485911,-0.2222960702296663,-0.21978709162511928,-0.22129047215810793,-0.22099263897886717,0.0029252861233333353,130
0.09499783515930176,0.0025250094619978644,0.0018034934997558593,0.00039965740528854305,friedman_mse,6,8,"{'criterion': 'friedman_mse', 'max_depth': 6, 'min_samples_split': 8}",-0.21635252783285136,-0.2252370330485911,-0.2222960702296663,-0.21978709162511928,-0.22129047215810793,-0.22099263897886717,0.0029252861233333353,130
0.08720207214355469,0.004832188690028725,0.001798725128173828,0.0004015673475891763,friedman_mse,6,10,"{'criterion': 'friedman_mse', 'max_depth': 6, 'min_samples_split': 10}",-0.21635252783285136,-0.2250732437304661,-0.2222960702296663,-0.21978709162511928,-0.2214566915595252,-0.22099312499552565,0.0028826927567951023,134
0.09139542579650879,0.007809668445811059,0.001601266860961914,0.000490899336091453,friedman_mse,6,12,"{'criterion': 'friedman_mse', 'max_depth': 6, 'min_samples_split': 12}",-0.21635252783285136,-0.2250732437304661,-0.2222960702296663,-0.21978709162511928,-0.2214566915595252,-0.22099312499552565,0.0028826927567951023,134
0.09499845504760743,0.014520699303668934,0.001600503921508789,0.0004880374154338717,friedman_mse,6,14,"{'criterion': 'friedman_mse', 'max_depth': 6, 'min_samples_split': 14}",-0.21635252783285136,-0.2250732437304661,-0.2222960702296663,-0.21978709162511928,-0.2214566915595252,-0.22099312499552565,0.0028826927567951023,134
0.09279952049255372,0.008634989307928474,0.0020036220550537108,3.752802347173882e-06,friedman_mse,6,16,"{'criterion': 'friedman_mse', 'max_depth': 6, 'min_samples_split': 16}",-0.21635252783285136,-0.2250732437304661,-0.22173516297166054,-0.21978709162511928,-0.2214566915595252,-0.2208809435439245,0.0028404090668364855,115
0.09180140495300293,0.0035444105446712096,0.0017955780029296875,0.0003985454032323915,friedman_mse,6,18,"{'criterion': 'friedman_mse', 'max_depth': 6, 'min_samples_split': 18}",-0.21635252783285136,-0.2250732437304661,-0.22173516297166054,-0.21978709162511928,-0.2214566915595252,-0.2208809435439245,0.0028404090668364855,115
0.09439940452575683,0.0038777988450933148,0.0019972801208496095,0.0006346884638169025,friedman_mse,6,20,"{'criterion': 'friedman_mse', 'max_depth': 6, 'min_samples_split': 20}",-0.21635252783285136,-0.22509161674716882,-0.22173516297166054,-0.21978709162511928,-0.2214566915595252,-0.22088461814726507,0.0028458369170326317,119
0.09499888420104981,0.0028235366304344848,0.0017998695373535156,0.0004011679330188174,friedman_mse,6,22,"{'criterion': 'friedman_mse', 'max_depth': 6, 'min_samples_split': 22}",-0.21635252783285136,-0.22509161674716882,-0.22173516297166054,-0.21978709162511928,-0.2214566915595252,-0.22088461814726507,0.0028458369170326317,119
0.08982281684875489,0.0035486710558355642,0.0021812915802001953,0.0004126492399197017,friedman_mse,6,24,"{'criterion': 'friedman_mse', 'max_depth': 6, 'min_samples_split': 24}",-0.21635252783285136,-0.22509161674716882,-0.22173516297166054,-0.21978709162511928,-0.2214566915595252,-0.22088461814726507,0.0028458369170326317,119
0.09420084953308105,0.00588106541222162,0.0014018535614013672,0.0004900280665469819,friedman_mse,6,26,"{'criterion': 'friedman_mse', 'max_depth': 6, 'min_samples_split': 26}",-0.21635252783285136,-0.22509210629306808,-0.22173516297166054,-0.21978709162511928,-0.2214566915595252,-0.22088471605644494,0.0028459816591565974,125
0.08597383499145508,0.00963312144050556,0.001800203323364258,0.0003996686413294778,friedman_mse,6,28,"{'criterion': 'friedman_mse', 'max_depth': 6, 'min_samples_split': 28}",-0.21635252783285136,-0.22502250165310547,-0.22206807826467032,-0.21978709162511928,-0.2214566915595252,-0.22093737818705436,0.0028488739783371604,127
0.1261977195739746,0.002995789311740981,0.001801300048828125,0.00040081172412588365,friedman_mse,9,2,"{'criterion': 'friedman_mse', 'max_depth': 9, 'min_samples_split': 2}",-0.20780347086802547,-0.22006948354794423,-0.2155022849429996,-0.2161550983296231,-0.21482088122118645,-0.21487024378195577,0.003975528580242264,29
0.1308000087738037,0.003763564809680808,0.0018003463745117187,0.0003995150300893641,friedman_mse,9,4,"{'criterion': 'friedman_mse', 'max_depth': 9, 'min_samples_split': 4}",-0.20820457147515567,-0.2191436228337118,-0.21570280287060242,-0.2160225710274452,-0.21374195394246867,-0.21456310442987675,0.00361981584040754,26
0.12760062217712403,0.0061190567035466084,0.0018015861511230468,0.0004003544089973629,friedman_mse,9,6,"{'criterion': 'friedman_mse', 'max_depth': 9, 'min_samples_split': 6}",-0.20735417277936352,-0.21929681337277263,-0.21594219791146282,-0.21543815087479234,-0.21383884974936768,-0.2143740369375518,0.0039342118211531385,24
0.12339882850646973,0.013961388746611137,0.0016003131866455078,0.0004911879268278785,friedman_mse,9,8,"{'criterion': 'friedman_mse', 'max_depth': 9, 'min_samples_split': 8}",-0.20706893410243768,-0.21918831052231372,-0.21548235778921082,-0.21463298512838136,-0.21353868484979352,-0.21398225447842742,0.003943793414732045,21
0.1253971576690674,0.020663068535047555,0.0018004417419433595,0.0007470330132563047,friedman_mse,9,10,"{'criterion': 'friedman_mse', 'max_depth': 9, 'min_samples_split': 10}",-0.2068408208770112,-0.21900250700190438,-0.21505310052519477,-0.21443223840834136,-0.21312826267373994,-0.21369138589723832,0.003946098970396717,19
0.12319822311401367,0.00416633767731836,0.0018016338348388673,0.0004002583887490185,friedman_mse,9,12,"{'criterion': 'friedman_mse', 'max_depth': 9, 'min_samples_split': 12}",-0.20647481399201514,-0.21880626087569588,-0.21493571037326026,-0.21450505817723567,-0.2131840168154847,-0.2135811720467383,0.004016166082479169,18
0.11539969444274903,0.007912213966954598,0.002000904083251953,8.34124359347148e-07,friedman_mse,9,14,"{'criterion': 'friedman_mse', 'max_depth': 9, 'min_samples_split': 14}",-0.2069858449063963,-0.21917550910833403,-0.21392818299792707,-0.21487016931905195,-0.21105733510541996,-0.21320340828742584,0.004055443340308581,16
0.12839760780334472,0.004669749166601809,0.0018045425415039063,0.00040246616577342453,friedman_mse,9,16,"{'criterion': 'friedman_mse', 'max_depth': 9, 'min_samples_split': 16}",-0.20649801706587864,-0.21811462999281267,-0.21329797844909998,-0.21500695428344785,-0.2104956951177644,-0.2126826549818007,0.003957774180805963,14
0.11579952239990235,0.005570528619887776,0.0017978191375732423,0.000744678951705956,friedman_mse,9,18,"{'criterion': 'friedman_mse', 'max_depth': 9, 'min_samples_split': 18}",-0.20665109592705228,-0.21738213700968798,-0.21293225405127544,-0.21523266392729445,-0.2102042439717213,-0.21248047897740627,0.0037674348496039684,11
0.11859426498413086,0.012371718435716423,0.0018026351928710938,0.000401839288107903,friedman_mse,9,20,"{'criterion': 'friedman_mse', 'max_depth': 9, 'min_samples_split': 20}",-0.2062460602561949,-0.21703952417219238,-0.21346303006291634,-0.21484092219807466,-0.21033619440890094,-0.21238514621965585,0.003761448746171028,9
0.1074000358581543,0.013906071790787062,0.0014007091522216797,0.000800733133590816,friedman_mse,9,22,"{'criterion': 'friedman_mse', 'max_depth': 9, 'min_samples_split': 22}",-0.20582163240875598,-0.21742055832421184,-0.21327861277030774,-0.21446969241521274,-0.2096116719283785,-0.21212043356937338,0.004022946672164703,8
0.12380046844482422,0.011368660984457962,0.0018001556396484374,0.000401313432883082,friedman_mse,9,24,"{'criterion': 'friedman_mse', 'max_depth': 9, 'min_samples_split': 24}",-0.2057316429778199,-0.21738557888078236,-0.21285700304242497,-0.21411957604821394,-0.2098444422536553,-0.2119876486405793,0.00395397225318945,6
