mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_average,param_eta0,param_learning_rate,param_loss,param_max_iter,param_penalty,params,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,split3_test_neg_root_mean_squared_error,split4_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error
0.1110036849975586,0.016121687659937642,0.0021950244903564454,0.0007491239477437063,32,0.01,invscaling,epsilon_insensitive,250,l1,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'invscaling', 'loss': 'epsilon_insensitive', 'max_iter': 250, 'penalty': 'l1'}",-0.27629421035255597,-0.29450145693463764,-0.2639225738518133,-0.2500905458244723,-0.27639150994234557,-0.27224005938116497,0.014758197852201347,307
0.11180119514465332,0.011831903791536952,0.0019959449768066407,7.04138506738207e-06,32,0.01,invscaling,epsilon_insensitive,250,elasticnet,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'invscaling', 'loss': 'epsilon_insensitive', 'max_iter': 250, 'penalty': 'elasticnet'}",-0.331871575367183,-0.2680237732189153,-0.2766118522787289,-0.28259710837698476,-0.276932574788059,-0.28720737680597413,0.02281224474356985,388
0.10219798088073731,0.013101888339301208,0.002001190185546875,9.229724873557247e-06,32,0.01,invscaling,epsilon_insensitive,300,l2,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'invscaling', 'loss': 'epsilon_insensitive', 'max_iter': 300, 'penalty': 'l2'}",-0.28737476540535045,-0.26540126817292375,-0.27026541562560663,-0.2657917370629516,-0.2809319537993285,-0.2739530280132322,0.008742839255226403,325
0.10740113258361816,0.020591744925188487,0.0019959926605224608,0.0006347647294968927,32,0.01,invscaling,epsilon_insensitive,300,l1,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'invscaling', 'loss': 'epsilon_insensitive', 'max_iter': 300, 'penalty': 'l1'}",-0.27629421035255597,-0.29450145693463764,-0.2639225738518133,-0.2500905458244723,-0.27639150994234557,-0.27224005938116497,0.014758197852201347,307
0.10939831733703613,0.017628660846534614,0.0015939235687255859,0.0004910498504342925,32,0.01,invscaling,epsilon_insensitive,300,elasticnet,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'invscaling', 'loss': 'epsilon_insensitive', 'max_iter': 300, 'penalty': 'elasticnet'}",-0.331871575367183,-0.2680237732189153,-0.2766118522787289,-0.28259710837698476,-0.276932574788059,-0.28720737680597413,0.02281224474356985,388
0.09739961624145507,0.02070817920552827,0.0020027637481689455,5.217827507456778e-06,32,0.01,invscaling,epsilon_insensitive,350,l2,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'invscaling', 'loss': 'epsilon_insensitive', 'max_iter': 350, 'penalty': 'l2'}",-0.28737476540535045,-0.26540126817292375,-0.27026541562560663,-0.2657917370629516,-0.2809319537993285,-0.2739530280132322,0.008742839255226403,325
0.11299576759338378,0.025894836993949177,0.001998281478881836,0.0006285921025705464,32,0.01,invscaling,epsilon_insensitive,350,l1,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'invscaling', 'loss': 'epsilon_insensitive', 'max_iter': 350, 'penalty': 'l1'}",-0.27629421035255597,-0.29450145693463764,-0.2639225738518133,-0.2500905458244723,-0.27639150994234557,-0.27224005938116497,0.014758197852201347,307
0.11280322074890137,0.02495442593234001,0.0013988018035888672,0.00048580386378864964,32,0.01,invscaling,epsilon_insensitive,350,elasticnet,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'invscaling', 'loss': 'epsilon_insensitive', 'max_iter': 350, 'penalty': 'elasticnet'}",-0.331871575367183,-0.2680237732189153,-0.2766118522787289,-0.28259710837698476,-0.276932574788059,-0.28720737680597413,0.02281224474356985,388
0.10259838104248047,0.01635640505765789,0.001598501205444336,0.0004881608756893355,32,0.01,invscaling,epsilon_insensitive,400,l2,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'invscaling', 'loss': 'epsilon_insensitive', 'max_iter': 400, 'penalty': 'l2'}",-0.28737476540535045,-0.26540126817292375,-0.27026541562560663,-0.2657917370629516,-0.2809319537993285,-0.2739530280132322,0.008742839255226403,325
0.12019057273864746,0.02231369431906859,0.0024091720581054686,0.0013520815905619207,32,0.01,invscaling,epsilon_insensitive,400,l1,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'invscaling', 'loss': 'epsilon_insensitive', 'max_iter': 400, 'penalty': 'l1'}",-0.27629421035255597,-0.29450145693463764,-0.2639225738518133,-0.2500905458244723,-0.27639150994234557,-0.27224005938116497,0.014758197852201347,307
0.12362451553344726,0.013408727512933436,0.0020049571990966796,0.0008730349610027995,32,0.01,invscaling,epsilon_insensitive,400,elasticnet,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'invscaling', 'loss': 'epsilon_insensitive', 'max_iter': 400, 'penalty': 'elasticnet'}",-0.331871575367183,-0.2680237732189153,-0.2766118522787289,-0.28259710837698476,-0.276932574788059,-0.28720737680597413,0.02281224474356985,388
0.12182836532592774,0.024379047297647977,0.0025701999664306642,0.0013909001226947715,32,0.01,invscaling,epsilon_insensitive,450,l2,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'invscaling', 'loss': 'epsilon_insensitive', 'max_iter': 450, 'penalty': 'l2'}",-0.28737476540535045,-0.26540126817292375,-0.27026541562560663,-0.2657917370629516,-0.2809319537993285,-0.2739530280132322,0.008742839255226403,325
0.12819995880126953,0.02851261961557459,0.002002859115600586,8.376062397974582e-06,32,0.01,invscaling,epsilon_insensitive,450,l1,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'invscaling', 'loss': 'epsilon_insensitive', 'max_iter': 450, 'penalty': 'l1'}",-0.27629421035255597,-0.29450145693463764,-0.2639225738518133,-0.2500905458244723,-0.27639150994234557,-0.27224005938116497,0.014758197852201347,307
0.12258234024047851,0.01385739276051965,0.002006816864013672,1.7034769723940226e-05,32,0.01,invscaling,epsilon_insensitive,450,elasticnet,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'invscaling', 'loss': 'epsilon_insensitive', 'max_iter': 450, 'penalty': 'elasticnet'}",-0.331871575367183,-0.2680237732189153,-0.2766118522787289,-0.28259710837698476,-0.276932574788059,-0.28720737680597413,0.02281224474356985,388
0.13460612297058105,0.024391482601165453,0.0015967369079589843,0.0004928864231108624,32,0.01,optimal,squared_loss,50,l2,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'squared_loss', 'max_iter': 50, 'penalty': 'l2'}",-10863543974032.832,-24984496812215.39,-22835044769187.676,-18111699916066.8,-47110062099765.336,-24780969514253.605,12170376434668.887,1810
0.13499627113342286,0.020708622447699027,0.0014009475708007812,0.0004928145826064201,32,0.01,optimal,squared_loss,50,l1,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'squared_loss', 'max_iter': 50, 'penalty': 'l1'}",-26841351924250.79,-35762793916417.734,-35831104520298.58,-19423180051933.426,-87091745022378.36,-40990035087055.77,23852130911751.594,1918
0.12599797248840333,0.030253860836260187,0.0015997886657714844,0.0004932758367585996,32,0.01,optimal,squared_loss,50,elasticnet,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'squared_loss', 'max_iter': 50, 'penalty': 'elasticnet'}",-33294211648080.266,-32055977061207.117,-39157070574405.414,-48752603028532.0,-15619572300758.207,-33775886922596.605,10826828016190.588,1864
0.11479873657226562,0.02205624727721981,0.001401805877685547,0.0004886190542325932,32,0.01,optimal,squared_loss,100,l2,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'squared_loss', 'max_iter': 100, 'penalty': 'l2'}",-10863543974032.832,-24984496812215.39,-22835044769187.676,-18111699916066.8,-47110062099765.336,-24780969514253.605,12170376434668.887,1810
0.12619752883911134,0.029218732559463695,0.0022023677825927734,0.0014723727675058124,32,0.01,optimal,squared_loss,100,l1,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'squared_loss', 'max_iter': 100, 'penalty': 'l1'}",-26841351924250.79,-35762793916417.734,-35831104520298.58,-19423180051933.426,-87091745022378.36,-40990035087055.77,23852130911751.594,1918
0.13119955062866212,0.044244371834513005,0.0018538475036621095,0.0004380037701102315,32,0.01,optimal,squared_loss,100,elasticnet,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'squared_loss', 'max_iter': 100, 'penalty': 'elasticnet'}",-33294211648080.266,-32055977061207.117,-39157070574405.414,-48752603028532.0,-15619572300758.207,-33775886922596.605,10826828016190.588,1864
0.12159795761108398,0.012812841123251626,0.0014025211334228516,0.000801738570069308,32,0.01,optimal,squared_loss,150,l2,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'squared_loss', 'max_iter': 150, 'penalty': 'l2'}",-10863543974032.832,-24984496812215.39,-22835044769187.676,-18111699916066.8,-47110062099765.336,-24780969514253.605,12170376434668.887,1810
0.13408517837524414,0.017914194051913995,0.0017137527465820312,0.0007869464960957215,32,0.01,optimal,squared_loss,150,l1,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'squared_loss', 'max_iter': 150, 'penalty': 'l1'}",-26841351924250.79,-35762793916417.734,-35831104520298.58,-19423180051933.426,-87091745022378.36,-40990035087055.77,23852130911751.594,1918
0.14121265411376954,0.03745449111091831,0.0017933368682861329,0.0009718811320964172,32,0.01,optimal,squared_loss,150,elasticnet,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'squared_loss', 'max_iter': 150, 'penalty': 'elasticnet'}",-33294211648080.266,-32055977061207.117,-39157070574405.414,-48752603028532.0,-15619572300758.207,-33775886922596.605,10826828016190.588,1864
0.13435192108154298,0.03309246380471571,0.001303386688232422,0.000598603626338957,32,0.01,optimal,squared_loss,200,l2,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'squared_loss', 'max_iter': 200, 'penalty': 'l2'}",-10863543974032.832,-24984496812215.39,-22835044769187.676,-18111699916066.8,-47110062099765.336,-24780969514253.605,12170376434668.887,1810
0.1344078540802002,0.02512296044208564,0.0016256332397460937,0.0005093958675380816,32,0.01,optimal,squared_loss,200,l1,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'squared_loss', 'max_iter': 200, 'penalty': 'l1'}",-26841351924250.79,-35762793916417.734,-35831104520298.58,-19423180051933.426,-87091745022378.36,-40990035087055.77,23852130911751.594,1918
0.13936395645141603,0.037937493961567176,0.0015875339508056641,0.0004902176254673214,32,0.01,optimal,squared_loss,200,elasticnet,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'squared_loss', 'max_iter': 200, 'penalty': 'elasticnet'}",-33294211648080.266,-32055977061207.117,-39157070574405.414,-48752603028532.0,-15619572300758.207,-33775886922596.605,10826828016190.588,1864
0.12659931182861328,0.021750859763583003,0.0018523216247558593,0.00044366181750340534,32,0.01,optimal,squared_loss,250,l2,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'squared_loss', 'max_iter': 250, 'penalty': 'l2'}",-10863543974032.832,-24984496812215.39,-22835044769187.676,-18111699916066.8,-47110062099765.336,-24780969514253.605,12170376434668.887,1810
0.13385567665100098,0.03132134330040695,0.0016042232513427735,0.00048807656293174787,32,0.01,optimal,squared_loss,250,l1,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'squared_loss', 'max_iter': 250, 'penalty': 'l1'}",-26841351924250.79,-35762793916417.734,-35831104520298.58,-19423180051933.426,-87091745022378.36,-40990035087055.77,23852130911751.594,1918
0.13019843101501466,0.03936358637296393,0.0009954452514648437,4.163528433407416e-06,32,0.01,optimal,squared_loss,250,elasticnet,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'squared_loss', 'max_iter': 250, 'penalty': 'elasticnet'}",-33294211648080.266,-32055977061207.117,-39157070574405.414,-48752603028532.0,-15619572300758.207,-33775886922596.605,10826828016190.588,1864
0.12520122528076172,0.021081447387226445,0.0020026683807373045,2.9020546063810234e-06,32,0.01,optimal,squared_loss,300,l2,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'squared_loss', 'max_iter': 300, 'penalty': 'l2'}",-10863543974032.832,-24984496812215.39,-22835044769187.676,-18111699916066.8,-47110062099765.336,-24780969514253.605,12170376434668.887,1810
0.12663617134094238,0.017726804988611747,0.0019643306732177734,0.0006378509344968091,32,0.01,optimal,squared_loss,300,l1,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'squared_loss', 'max_iter': 300, 'penalty': 'l1'}",-26841351924250.79,-35762793916417.734,-35831104520298.58,-19423180051933.426,-87091745022378.36,-40990035087055.77,23852130911751.594,1918
0.14600152969360353,0.056603517288816026,0.002204418182373047,0.00039421818132755854,32,0.01,optimal,squared_loss,300,elasticnet,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'squared_loss', 'max_iter': 300, 'penalty': 'elasticnet'}",-33294211648080.266,-32055977061207.117,-39157070574405.414,-48752603028532.0,-15619572300758.207,-33775886922596.605,10826828016190.588,1864
0.14100732803344726,0.031832257994404554,0.003796672821044922,0.002404242007152993,32,0.01,optimal,squared_loss,350,l2,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'squared_loss', 'max_iter': 350, 'penalty': 'l2'}",-10863543974032.832,-24984496812215.39,-22835044769187.676,-18111699916066.8,-47110062099765.336,-24780969514253.605,12170376434668.887,1810
0.160392427444458,0.03579580563588849,0.0018083572387695313,0.0004007471337525261,32,0.01,optimal,squared_loss,350,l1,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'squared_loss', 'max_iter': 350, 'penalty': 'l1'}",-26841351924250.79,-35762793916417.734,-35831104520298.58,-19423180051933.426,-87091745022378.36,-40990035087055.77,23852130911751.594,1918
0.15981011390686034,0.048941409503908434,0.0017900943756103515,0.0003917431114474545,32,0.01,optimal,squared_loss,350,elasticnet,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'squared_loss', 'max_iter': 350, 'penalty': 'elasticnet'}",-33294211648080.266,-32055977061207.117,-39157070574405.414,-48752603028532.0,-15619572300758.207,-33775886922596.605,10826828016190.588,1864
0.14317674636840821,0.020360667065637193,0.0016980648040771484,0.0005957514872288565,32,0.01,optimal,squared_loss,400,l2,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'squared_loss', 'max_iter': 400, 'penalty': 'l2'}",-10863543974032.832,-24984496812215.39,-22835044769187.676,-18111699916066.8,-47110062099765.336,-24780969514253.605,12170376434668.887,1810
0.13859353065490723,0.024458807160140768,0.001397991180419922,0.00048710489037601167,32,0.01,optimal,squared_loss,400,l1,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'squared_loss', 'max_iter': 400, 'penalty': 'l1'}",-26841351924250.79,-35762793916417.734,-35831104520298.58,-19423180051933.426,-87091745022378.36,-40990035087055.77,23852130911751.594,1918
0.1289130687713623,0.0327694363448514,0.0017984867095947265,0.0003998961103400955,32,0.01,optimal,squared_loss,400,elasticnet,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'squared_loss', 'max_iter': 400, 'penalty': 'elasticnet'}",-33294211648080.266,-32055977061207.117,-39157070574405.414,-48752603028532.0,-15619572300758.207,-33775886922596.605,10826828016190.588,1864
0.11957473754882812,0.018072901315688488,0.0017987728118896485,0.0007486277264102592,32,0.01,optimal,squared_loss,450,l2,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'squared_loss', 'max_iter': 450, 'penalty': 'l2'}",-10863543974032.832,-24984496812215.39,-22835044769187.676,-18111699916066.8,-47110062099765.336,-24780969514253.605,12170376434668.887,1810
0.13120298385620116,0.023248244706181233,0.0018034934997558593,0.0007482465207231515,32,0.01,optimal,squared_loss,450,l1,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'squared_loss', 'max_iter': 450, 'penalty': 'l1'}",-26841351924250.79,-35762793916417.734,-35831104520298.58,-19423180051933.426,-87091745022378.36,-40990035087055.77,23852130911751.594,1918
0.1294027328491211,0.03459162117380896,0.0015974998474121093,0.0004847134173323974,32,0.01,optimal,squared_loss,450,elasticnet,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'squared_loss', 'max_iter': 450, 'penalty': 'elasticnet'}",-33294211648080.266,-32055977061207.117,-39157070574405.414,-48752603028532.0,-15619572300758.207,-33775886922596.605,10826828016190.588,1864
0.09420108795166016,0.017023671777934218,0.0013973236083984375,0.0004961454633319128,32,0.01,optimal,huber,50,l2,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 50, 'penalty': 'l2'}",-5.546709002388862,-4.649154411501351,-1.5864316246066554,-3.584262285590624,-4.028224905757252,-3.8789564459689485,1.3220740730659748,910
0.1354043960571289,0.01842092524128428,0.001987123489379883,0.0010810316373890334,32,0.01,optimal,huber,50,l1,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 50, 'penalty': 'l1'}",-30.637561747557065,-15.623795461154284,-28.919810901288393,-18.39471296355786,-55.03897083984227,-29.72297038267997,13.924780582012577,1108
0.14400982856750488,0.035413155636198,0.0021920204162597656,0.0009629609590592977,32,0.01,optimal,huber,50,elasticnet,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 50, 'penalty': 'elasticnet'}",-16.974971729498446,-19.156767370463747,-17.093245052892723,-32.15731712840593,-34.75135810642089,-24.02673187753635,7.779988937062126,1054
0.1038139820098877,0.01957512575237419,0.0015859603881835938,0.0004894246464107082,32,0.01,optimal,huber,100,l2,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 100, 'penalty': 'l2'}",-5.546709002388862,-4.649154411501351,-1.5864316246066554,-3.584262285590624,-4.028224905757252,-3.8789564459689485,1.3220740730659748,910
0.1343987464904785,0.027397867442224878,0.0010028839111328124,8.135071110599288e-06,32,0.01,optimal,huber,100,l1,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 100, 'penalty': 'l1'}",-30.637561747557065,-15.623795461154284,-28.919810901288393,-18.39471296355786,-55.03897083984227,-29.72297038267997,13.924780582012577,1108
0.12519378662109376,0.02286550623471096,0.001604318618774414,0.0004968447553257406,32,0.01,optimal,huber,100,elasticnet,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 100, 'penalty': 'elasticnet'}",-16.974971729498446,-19.156767370463747,-17.093245052892723,-32.15731712840593,-34.75135810642089,-24.02673187753635,7.779988937062126,1054
0.10605359077453613,0.018264906881560447,0.0020064353942871095,0.0006410200964444474,32,0.01,optimal,huber,150,l2,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 150, 'penalty': 'l2'}",-5.546709002388862,-4.649154411501351,-1.5864316246066554,-3.584262285590624,-4.028224905757252,-3.8789564459689485,1.3220740730659748,910
0.12318887710571289,0.023393902752553798,0.0020654678344726564,0.0005288778759854842,32,0.01,optimal,huber,150,l1,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 150, 'penalty': 'l1'}",-30.637561747557065,-15.623795461154284,-28.919810901288393,-18.39471296355786,-55.03897083984227,-29.72297038267997,13.924780582012577,1108
0.14080300331115722,0.022432138582623495,0.0013996124267578124,0.0004941231948470398,32,0.01,optimal,huber,150,elasticnet,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 150, 'penalty': 'elasticnet'}",-16.974971729498446,-19.156767370463747,-17.093245052892723,-32.15731712840593,-34.75135810642089,-24.02673187753635,7.779988937062126,1054
0.10579533576965332,0.020432871656286124,0.0016024589538574218,0.0004928498859661326,32,0.01,optimal,huber,200,l2,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 200, 'penalty': 'l2'}",-5.546709002388862,-4.649154411501351,-1.5864316246066554,-3.584262285590624,-4.028224905757252,-3.8789564459689485,1.3220740730659748,910
0.13019719123840331,0.023469895559208837,0.0018310546875,0.0004150408813142193,32,0.01,optimal,huber,200,l1,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 200, 'penalty': 'l1'}",-30.637561747557065,-15.623795461154284,-28.919810901288393,-18.39471296355786,-55.03897083984227,-29.72297038267997,13.924780582012577,1108
0.14459614753723143,0.022641521013325703,0.0024190902709960937,0.0007937707189230415,32,0.01,optimal,huber,200,elasticnet,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 200, 'penalty': 'elasticnet'}",-16.974971729498446,-19.156767370463747,-17.093245052892723,-32.15731712840593,-34.75135810642089,-24.02673187753635,7.779988937062126,1054
0.10840530395507812,0.018674193440860038,0.001796579360961914,0.0003985171106948095,32,0.01,optimal,huber,250,l2,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 250, 'penalty': 'l2'}",-5.546709002388862,-4.649154411501351,-1.5864316246066554,-3.584262285590624,-4.028224905757252,-3.8789564459689485,1.3220740730659748,910
0.1353756904602051,0.022294825005994945,0.001398181915283203,0.0005020970200794895,32,0.01,optimal,huber,250,l1,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 250, 'penalty': 'l1'}",-30.637561747557065,-15.623795461154284,-28.919810901288393,-18.39471296355786,-55.03897083984227,-29.72297038267997,13.924780582012577,1108
0.14718203544616698,0.023701393296859486,0.0015964031219482422,0.00048747061517016345,32,0.01,optimal,huber,250,elasticnet,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 250, 'penalty': 'elasticnet'}",-16.974971729498446,-19.156767370463747,-17.093245052892723,-32.15731712840593,-34.75135810642089,-24.02673187753635,7.779988937062126,1054
0.1085965633392334,0.023838126513789158,0.00180511474609375,0.00039868278660751147,32,0.01,optimal,huber,300,l2,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 300, 'penalty': 'l2'}",-5.546709002388862,-4.649154411501351,-1.5864316246066554,-3.584262285590624,-4.028224905757252,-3.8789564459689485,1.3220740730659748,910
0.1349966049194336,0.023461380959067267,0.0017973423004150391,0.00039315044698776195,32,0.01,optimal,huber,300,l1,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 300, 'penalty': 'l1'}",-30.637561747557065,-15.623795461154284,-28.919810901288393,-18.39471296355786,-55.03897083984227,-29.72297038267997,13.924780582012577,1108
0.14221563339233398,0.015005757312776419,0.001600360870361328,0.0004895824969364187,32,0.01,optimal,huber,300,elasticnet,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 300, 'penalty': 'elasticnet'}",-16.974971729498446,-19.156767370463747,-17.093245052892723,-32.15731712840593,-34.75135810642089,-24.02673187753635,7.779988937062126,1054
0.10236492156982421,0.021489693023757535,0.0011772632598876954,0.00041010669133174866,32,0.01,optimal,huber,350,l2,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 350, 'penalty': 'l2'}",-5.546709002388862,-4.649154411501351,-1.5864316246066554,-3.584262285590624,-4.028224905757252,-3.8789564459689485,1.3220740730659748,910
0.1192042350769043,0.02622717881841294,0.0019977569580078127,4.539730161823999e-06,32,0.01,optimal,huber,350,l1,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 350, 'penalty': 'l1'}",-30.637561747557065,-15.623795461154284,-28.919810901288393,-18.39471296355786,-55.03897083984227,-29.72297038267997,13.924780582012577,1108
0.1254068374633789,0.027455154940409367,0.0011995315551757812,0.00039613401247355867,32,0.01,optimal,huber,350,elasticnet,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 350, 'penalty': 'elasticnet'}",-16.974971729498446,-19.156767370463747,-17.093245052892723,-32.15731712840593,-34.75135810642089,-24.02673187753635,7.779988937062126,1054
0.1028064250946045,0.02886222685243938,0.001595449447631836,0.0004916567191419106,32,0.01,optimal,huber,400,l2,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 400, 'penalty': 'l2'}",-5.546709002388862,-4.649154411501351,-1.5864316246066554,-3.584262285590624,-4.028224905757252,-3.8789564459689485,1.3220740730659748,910
0.12879247665405275,0.023657250537076048,0.0018003463745117187,0.0007521562798487398,32,0.01,optimal,huber,400,l1,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 400, 'penalty': 'l1'}",-30.637561747557065,-15.623795461154284,-28.919810901288393,-18.39471296355786,-55.03897083984227,-29.72297038267997,13.924780582012577,1108
0.13759312629699708,0.028305456139278793,0.0020011425018310546,1.0013126181340552e-05,32,0.01,optimal,huber,400,elasticnet,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 400, 'penalty': 'elasticnet'}",-16.974971729498446,-19.156767370463747,-17.093245052892723,-32.15731712840593,-34.75135810642089,-24.02673187753635,7.779988937062126,1054
0.10739350318908691,0.028587616832798632,0.0016015529632568359,0.0008028797614645225,32,0.01,optimal,huber,450,l2,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 450, 'penalty': 'l2'}",-5.546709002388862,-4.649154411501351,-1.5864316246066554,-3.584262285590624,-4.028224905757252,-3.8789564459689485,1.3220740730659748,910
0.12401528358459472,0.024540333880838962,0.001583433151245117,0.00047574993640988396,32,0.01,optimal,huber,450,l1,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 450, 'penalty': 'l1'}",-30.637561747557065,-15.623795461154284,-28.919810901288393,-18.39471296355786,-55.03897083984227,-29.72297038267997,13.924780582012577,1108
0.1278045654296875,0.016803344324054368,0.001402902603149414,0.0004905274023706247,32,0.01,optimal,huber,450,elasticnet,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'huber', 'max_iter': 450, 'penalty': 'elasticnet'}",-16.974971729498446,-19.156767370463747,-17.093245052892723,-32.15731712840593,-34.75135810642089,-24.02673187753635,7.779988937062126,1054
0.10181303024291992,0.010824607744314268,0.0015918731689453125,0.00048642535498476095,32,0.01,optimal,epsilon_insensitive,50,l2,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'epsilon_insensitive', 'max_iter': 50, 'penalty': 'l2'}",-19.13268189101654,-42.40196491064559,-23.670563009255382,-25.148456600917985,-42.06464517035399,-30.483662316437897,9.796862757072208,1162
0.17239899635314943,0.04081080336367809,0.0013952255249023438,0.0004907954018854607,32,0.01,optimal,epsilon_insensitive,50,l1,"{'average': 32, 'eta0': 0.01, 'learning_rate': 'optimal', 'loss': 'epsilon_insensitive', 'max_iter': 50, 'penalty': 'l1'}",-63.49012271415784,-76.95560259374739,-33.674396230286355,-99.83423039544385,-37.52616019765197,-62.296102426257484,24.731315309204696,1243
