Row,ID,Name,LongName,Parent,Component,Path,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,PredictedTsDDTestability
592,L18455,FileController$OpenPathAction,freemind.modes.filemode.FileController$OpenPathAction,L18446,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\filemode\FileController.java,97,2,118,3,0.0,0,0,0,0.0,,0,0,1,2,2,4,5,0,0,8,10,0.0,0.227273,5,0,0,2,0.227273,5,0,0,0,0,0,17,22,0,0,0,0,2,0,1,0,2,7,0,1,0,17,22,0,0,0,0,2,0,1,0,2,7,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2666550181920833
593,L19675,AddArrowLinkAction,freemind.modes.mindmapmode.actions.AddArrowLinkAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\AddArrowLinkAction.java,44,1,163,2,0.0,0,0,0,0.0,,0,0,1,2,2,18,15,1,2,29,38,0.5,0.209091,23,16,4,4,0.209091,23,1,2,0,0,2,87,120,5,4,2,3,9,0,7,1,13,46,0,11,1,87,120,5,4,2,3,9,0,7,1,13,46,0,11,1,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2915687993855465
594,L19736,AddLocalLinkAction,freemind.modes.mindmapmode.actions.AddLocalLinkAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\AddLocalLinkAction.java,36,1,64,2,0.0,0,0,0,0.0,,0,0,1,1,1,4,5,1,1,7,9,0.666667,0.275862,8,6,2,1,0.275862,8,1,1,0,0,1,21,29,4,1,1,0,2,0,2,0,6,13,0,6,0,21,29,4,1,1,0,2,0,2,0,6,13,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44821845440733077
595,L19747,ApplyPatternAction,freemind.modes.mindmapmode.actions.ApplyPatternAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\ApplyPatternAction.java,46,1,223,2,0.0,0,0,0,0.0,,0,0,2,4,4,39,16,2,5,27,33,0.428571,0.107143,18,7,3,4,0.105263,18,3,4,0,0,2,150,175,10,7,1,1,6,0,6,0,27,82,0,19,2,153,178,10,7,1,1,7,0,7,0,28,82,0,20,2,0,1,26,1,3,0,1,0,0,0,0,1,0,3,0,2,0,2,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0.17130361207289568
596,L19822,BoldAction,freemind.modes.mindmapmode.actions.BoldAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\BoldAction.java,40,1,91,2,0.0,0,0,0,0.0,,0,0,1,2,2,10,9,1,2,11,19,0.142857,0.0681818,3,2,1,6,0.0681818,3,3,6,0,0,3,41,52,9,8,0,2,8,0,6,1,29,20,0,19,3,41,52,9,8,0,2,8,0,6,1,29,20,0,19,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2627672120748834
597,L19865,ChangeArrowLinkEndPoints,freemind.modes.mindmapmode.actions.ChangeArrowLinkEndPoints,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\ChangeArrowLinkEndPoints.java,41,1,124,2,0.0,0,0,0,0.0,,0,0,2,1,1,9,10,1,2,17,25,0.666667,0.368421,28,26,4,2,0.368421,28,1,2,0,0,2,48,84,4,4,1,3,8,0,5,1,12,19,0,9,1,48,84,4,4,1,3,8,0,5,1,12,19,0,9,1,0,0,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4645797733166908
598,L19902,ChangeArrowsInArrowLinkAction,freemind.modes.mindmapmode.actions.ChangeArrowsInArrowLinkAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\ChangeArrowsInArrowLinkAction.java,42,1,124,2,0.0,0,0,0,0.0,,0,0,1,1,1,12,11,1,3,15,24,0.0,0.0571429,4,4,0,6,0.0571429,4,1,2,0,0,2,66,83,7,4,4,3,9,0,5,0,13,24,0,9,0,66,83,7,4,4,3,9,0,5,0,13,24,0,9,0,0,0,22,0,3,0,0,0,0,0,0,0,0,0,3,1,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.41978774042882216
599,L19947,CloudAction,freemind.modes.mindmapmode.actions.CloudAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\CloudAction.java,45,1,118,2,0.0,0,0,0,0.0,,0,0,1,4,4,14,13,1,2,18,26,0.142857,0.0588235,4,4,1,6,0.0588235,4,3,6,0,0,3,64,74,9,8,0,2,8,0,6,1,29,31,0,19,3,64,74,9,8,0,2,8,0,6,1,29,31,0,19,3,0,0,24,0,1,0,0,0,0,0,0,0,0,2,0,1,0,1,19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16654674271731643
600,L19979,CloudColorAction,freemind.modes.mindmapmode.actions.CloudColorAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\CloudColorAction.java,46,1,125,2,0.0,0,0,0,0.0,,0,0,1,2,2,17,14,1,2,21,28,0.125,0.0833333,6,3,1,7,0.0833333,6,1,3,0,0,3,66,80,4,2,1,1,7,0,7,1,11,34,0,11,1,66,80,4,2,1,1,7,0,7,1,11,34,0,11,1,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2913021393519892
601,L20004,ColorArrowLinkAction,freemind.modes.mindmapmode.actions.ColorArrowLinkAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\ColorArrowLinkAction.java,47,1,112,2,0.0,0,0,0,0.0,,0,0,1,1,1,10,14,1,3,18,26,0.0,0.0727273,4,4,0,6,0.0727273,4,1,2,0,0,2,51,66,5,4,2,3,8,0,5,1,12,22,0,9,1,51,66,5,4,2,3,8,0,5,1,12,22,0,9,1,0,0,17,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39516934139627763
602,L20033,CompoundActionHandler,freemind.modes.mindmapmode.actions.CompoundActionHandler,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\CompoundActionHandler.java,39,1,87,2,0.0,0,0,0,0.0,,0,0,2,2,2,6,3,1,1,4,8,0.8,0.478261,22,22,4,1,0.478261,22,1,1,0,0,1,24,49,1,1,1,1,4,0,4,0,4,13,0,4,0,24,49,1,1,1,1,4,0,4,0,4,13,0,4,0,0,1,4,0,2,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31868392719153066
603,L20052,CopyAction,freemind.modes.mindmapmode.actions.CopyAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\CopyAction.java,34,1,52,2,0.0,0,0,0,0.0,,0,0,1,2,2,4,2,1,1,5,7,0.0,0.0,0,0,0,3,0.0,0,0,0,0,0,0,17,19,1,0,1,0,2,0,2,0,2,7,0,2,0,17,19,1,0,1,0,2,0,2,0,2,7,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26931265341610283
604,L20062,CopySingleAction,freemind.modes.mindmapmode.actions.CopySingleAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\CopySingleAction.java,32,1,49,2,0.0,0,0,0,0.0,,0,0,1,2,2,4,2,1,1,4,6,0.0,0.0,0,0,0,3,0.0,0,0,0,0,0,0,16,18,1,0,1,0,2,0,2,0,2,7,0,2,0,16,18,1,0,1,0,2,0,2,0,2,7,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32727924914060963
605,L20069,CutAction,freemind.modes.mindmapmode.actions.CutAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\CutAction.java,47,1,154,2,0.120205,1,2,1,0.101852,,11,0,1,2,2,12,19,1,2,38,44,0.285714,0.191919,19,12,2,5,0.191919,19,1,1,0,0,1,80,108,3,2,3,2,6,0,6,0,6,43,0,6,0,80,108,3,2,3,2,6,0,6,0,6,43,0,6,0,0,2,20,0,4,0,0,1,0,6,0,0,0,0,0,3,0,3,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1949363388473251
606,L20108,DeleteChildAction,freemind.modes.mindmapmode.actions.DeleteChildAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\DeleteChildAction.java,49,1,176,2,0.109557,1,2,1,0.0859375,,11,0,1,2,2,15,18,4,5,40,48,0.375,0.188034,22,14,3,5,0.188034,22,1,1,0,0,1,95,128,2,2,2,2,8,0,7,0,8,50,0,7,0,95,128,2,2,2,2,8,0,7,0,8,50,0,7,0,0,1,24,0,2,0,0,0,0,6,0,0,0,0,1,3,0,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22734625933105712
607,L20143,EdgeColorAction,freemind.modes.mindmapmode.actions.EdgeColorAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\EdgeColorAction.java,44,1,116,2,0.0,0,0,0,0.0,,0,0,1,2,2,11,14,1,2,20,26,0.285714,0.184615,12,12,2,5,0.184615,12,1,1,0,0,1,53,73,1,1,1,1,6,0,6,1,6,27,0,6,1,53,73,1,1,1,1,6,0,6,1,6,27,0,6,1,0,1,12,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25568700596362676
608,L20168,EdgeStyleAction,freemind.modes.mindmapmode.actions.EdgeStyleAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\EdgeStyleAction.java,37,1,102,2,0.0,0,0,0,0.0,,0,0,1,2,2,13,12,1,2,14,22,0.0,0.0172414,1,0,0,7,0.0172414,1,3,5,0,0,2,57,66,10,9,1,3,8,0,6,1,29,28,0,19,3,57,66,10,9,1,3,8,0,6,1,29,28,0,19,3,0,0,21,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15621395872468916
609,L20195,EdgeWidthAction,freemind.modes.mindmapmode.actions.EdgeWidthAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\EdgeWidthAction.java,35,1,107,2,0.0,0,0,0,0.0,,0,0,1,2,2,14,8,1,2,12,21,0.0,0.015873,1,0,0,7,0.015873,1,3,5,0,0,2,62,73,10,10,1,4,9,0,6,1,30,32,0,19,3,62,73,10,10,1,4,9,0,6,1,30,32,0,19,3,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23259327277599123
610,L20227,EditAction,freemind.modes.mindmapmode.actions.EditAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\EditAction.java,59,1,330,2,0.187204,1,4,2,0.194853,,53,0,1,3,2,33,23,6,9,42,52,0.444444,0.168605,29,16,4,5,0.133603,33,1,1,0,0,1,143,188,3,2,3,2,10,0,8,2,10,71,0,8,2,214,272,3,2,3,2,23,0,20,2,23,106,0,20,2,0,1,106,1,8,0,0,0,0,41,0,1,0,1,0,2,0,2,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,4,0,0,0,1,0.16893342748462667
611,L20369,ExportBranchAction,freemind.modes.mindmapmode.actions.ExportBranchAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\ExportBranchAction.java,41,1,139,2,0.0,0,0,0,0.0,,0,0,1,3,3,11,14,0,0,36,38,0.333333,0.25,24,1,1,2,0.25,24,0,0,0,0,0,72,99,1,0,1,0,2,0,2,0,2,41,0,2,0,72,99,1,0,1,0,2,0,2,0,2,41,0,2,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.16032143056906487
612,L20390,FontFamilyAction,freemind.modes.mindmapmode.actions.FontFamilyAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\FontFamilyAction.java,41,1,109,2,0.0,0,0,0,0.0,,0,0,1,2,2,10,12,2,3,17,25,0.571429,0.206349,13,12,4,3,0.206349,13,3,5,0,0,2,50,69,10,8,1,2,8,0,6,1,29,23,0,19,3,50,69,10,8,1,2,8,0,6,1,29,23,0,19,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24119287466471123
613,L20429,FontSizeAction,freemind.modes.mindmapmode.actions.FontSizeAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\FontSizeAction.java,38,1,112,2,0.0,0,0,0,0.0,,0,0,1,3,3,12,10,2,3,13,21,0.571429,0.19403,13,12,4,3,0.19403,13,3,5,0,0,2,54,75,10,8,1,2,8,0,6,1,29,26,0,19,3,54,75,10,8,1,2,8,0,6,1,29,26,0,19,3,0,0,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.21505049002689744
614,L19677,FreemindAction,freemind.modes.mindmapmode.actions.FreemindAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\FreemindAction.java,41,1,81,2,0.0,0,0,0,0.0,,0,0,1,0,0,5,4,15,17,5,9,0.6,0.44186,19,18,3,2,0.44186,19,0,0,15,36,0,24,41,3,1,3,1,4,0,4,0,4,6,0,4,0,24,41,3,1,3,1,4,0,4,0,4,6,0,4,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5504809030935143
615,L20486,IconAction,freemind.modes.mindmapmode.actions.IconAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\IconAction.java,45,1,236,2,0.0,0,0,0,0.0,,0,0,1,2,2,38,15,4,6,24,46,0.0,0.0473373,8,7,0,12,0.0473373,8,1,3,0,0,3,161,192,6,12,3,11,22,1,11,0,26,77,1,15,0,161,192,6,12,3,11,22,1,11,0,26,77,1,15,0,0,1,52,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,3,0.22776477721544128
616,L20580,ImportExplorerFavoritesAction,freemind.modes.mindmapmode.actions.ImportExplorerFavoritesAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\ImportExplorerFavoritesAction.java,35,1,128,2,0.0,0,0,0,0.0,,0,0,1,6,6,16,7,1,1,20,24,0.0,0.181818,16,2,0,4,0.181818,16,0,0,0,0,0,72,94,1,0,1,0,4,0,3,0,4,44,0,3,0,72,94,1,0,1,0,4,0,3,0,4,44,0,3,0,0,0,13,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.26946176096458924
617,L20608,ImportFolderStructureAction,freemind.modes.mindmapmode.actions.ImportFolderStructureAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\ImportFolderStructureAction.java,35,1,122,2,0.0,0,0,0,0.0,,0,0,1,4,4,14,7,1,1,20,25,0.0,0.185185,15,3,0,4,0.185185,15,0,0,0,0,0,66,88,2,1,2,1,5,0,3,0,5,40,0,3,0,66,88,2,1,2,1,5,0,3,0,5,40,0,3,0,0,1,14,2,2,0,0,1,0,0,0,0,0,2,0,1,0,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.2908223422095553
618,L20631,ItalicAction,freemind.modes.mindmapmode.actions.ItalicAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\ItalicAction.java,38,1,91,2,0.0,0,0,0,0.0,,0,0,1,1,1,9,9,1,2,11,19,0.142857,0.0666667,3,2,1,6,0.0666667,3,3,6,0,0,3,42,54,10,8,1,2,8,0,6,1,29,20,0,19,3,42,54,10,8,1,2,8,0,6,1,29,20,0,19,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3779466274706991
619,L20663,JoinNodesAction,freemind.modes.mindmapmode.actions.JoinNodesAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\JoinNodesAction.java,36,1,111,2,0.0,0,0,0,0.0,,0,0,1,2,2,16,6,1,2,12,16,0.0,0.0289855,2,0,0,4,0.0289855,2,0,0,0,0,0,67,76,3,0,3,0,4,0,3,0,4,40,0,3,0,67,76,3,0,3,0,4,0,3,0,4,40,0,3,0,0,2,11,0,6,0,0,0,0,0,0,0,0,0,2,0,0,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33118121591728805
620,L20911,MindMapControllerHookAction,freemind.modes.mindmapmode.actions.MindMapControllerHookAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\MindMapControllerHookAction.java,32,1,52,2,0.0,0,0,0,0.0,,0,0,1,0,0,3,2,1,1,1,4,0.0,0.0,0,0,0,4,0.0,0,1,1,0,0,1,17,21,2,1,2,1,3,0,3,0,3,5,0,3,0,17,21,2,1,2,1,3,0,3,0,3,5,0,3,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5663807070485366
621,L20926,ModeControllerActionHandler,freemind.modes.mindmapmode.actions.ModeControllerActionHandler,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\ModeControllerActionHandler.java,35,1,78,2,0.0,0,0,0,0.0,,0,0,3,0,0,4,3,1,1,2,6,0.8,0.65,26,25,4,1,0.65,26,1,1,0,0,1,14,44,1,0,1,0,4,0,4,0,4,3,0,4,0,14,44,1,0,1,0,4,0,4,0,4,3,0,4,0,0,0,4,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5563699453028935
622,L20941,MoveNodeAction,freemind.modes.mindmapmode.actions.MoveNodeAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\MoveNodeAction.java,34,1,97,2,0.0,0,0,0,0.0,,0,0,1,1,1,12,7,1,2,17,24,0.166667,0.0535714,3,2,1,5,0.0535714,3,3,5,0,0,2,53,64,10,8,1,2,7,0,5,0,28,26,0,18,2,53,64,10,8,1,2,7,0,5,0,28,26,0,18,2,0,0,16,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49205729416138144
623,L20986,NewChildAction,freemind.modes.mindmapmode.actions.NewChildAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\NewChildAction.java,45,1,185,2,0.0,0,0,0,0.0,,0,0,1,3,3,22,15,1,3,35,43,0.222222,0.147287,19,12,2,7,0.147287,19,1,1,0,0,1,110,141,2,2,2,2,8,0,8,0,8,62,0,8,0,110,141,2,2,2,2,8,0,8,0,8,62,0,8,0,0,2,17,1,4,0,0,0,0,0,0,0,0,0,0,2,0,5,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.16714072553218964
624,L21035,NewPreviousSiblingAction,freemind.modes.mindmapmode.actions.NewPreviousSiblingAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\NewPreviousSiblingAction.java,31,1,43,2,0.0,0,0,0,0.0,,0,0,1,0,0,2,3,0,0,3,5,0.0,0.0,0,0,0,3,0.0,0,0,0,0,0,0,11,13,1,0,1,0,2,0,2,0,2,3,0,2,0,11,13,1,0,1,0,2,0,2,0,2,3,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44064215333855633
625,L21042,NewSiblingAction,freemind.modes.mindmapmode.actions.NewSiblingAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\NewSiblingAction.java,31,1,43,2,0.0,0,0,0,0.0,,0,0,1,0,0,2,3,0,0,3,5,0.0,0.0,0,0,0,3,0.0,0,0,0,0,0,0,11,13,1,0,1,0,2,0,2,0,2,3,0,2,0,11,13,1,0,1,0,2,0,2,0,2,3,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44064215333855633
626,L21054,NodeBackgroundColorAction,freemind.modes.mindmapmode.actions.NodeBackgroundColorAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\NodeBackgroundColorAction.java,42,1,121,2,0.488281,2,6,2,0.3375,,27,0,1,2,2,10,10,1,2,18,24,0.0,0.0181818,1,0,0,7,0.0144928,1,1,2,0,0,2,54,62,4,2,1,1,6,0,6,1,10,26,0,10,1,68,80,11,8,2,1,8,0,8,1,33,30,0,25,3,0,0,38,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3232316716487954
627,L21087,NodeColorAction,freemind.modes.mindmapmode.actions.NodeColorAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\NodeColorAction.java,41,1,103,2,0.523013,2,6,2,0.428571,,27,0,1,2,2,11,11,1,2,19,25,0.0,0.0175439,1,0,0,7,0.0175439,1,1,2,0,0,2,56,63,4,2,1,1,6,0,6,1,10,28,0,10,1,56,63,4,2,1,1,6,0,6,1,10,28,0,10,1,0,1,29,0,0,0,0,0,0,12,0,0,0,0,0,1,0,1,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2975322196196652
628,L21106,NodeColorBlendAction,freemind.modes.mindmapmode.actions.NodeColorBlendAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\NodeColorBlendAction.java,34,1,47,2,0.0,0,0,0,0.0,,0,0,0,0,0,1,3,1,1,1,2,1.0,0.538462,7,7,2,0,0.4375,7,3,3,0,0,1,6,10,9,6,0,0,1,0,1,0,22,1,0,14,2,9,14,9,6,0,0,2,0,2,0,23,2,0,15,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7681490103011769
629,L19748,NodeGeneralAction,freemind.modes.mindmapmode.actions.NodeGeneralAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\NodeGeneralAction.java,46,1,174,2,0.0,0,0,0,0.0,,0,0,2,3,3,21,12,18,41,18,29,0.285714,0.225225,25,19,2,5,0.225225,25,2,2,18,18,1,86,129,9,6,4,2,11,0,6,2,21,39,0,13,2,86,129,9,6,4,2,11,0,6,2,21,39,0,13,2,0,1,18,0,4,0,0,1,0,0,0,1,0,0,1,1,0,2,15,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4956909649709977
630,L949,NodeHookAction,freemind.modes.mindmapmode.actions.NodeHookAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\NodeHookAction.java,55,1,392,2,0.0595903,1,4,2,0.0621302,,21,0,1,7,7,47,20,9,14,46,63,0.153846,0.219745,69,24,2,11,0.219745,69,1,5,0,0,5,245,338,6,6,3,5,17,0,12,0,21,143,0,16,0,245,338,6,6,3,5,17,0,12,0,21,143,0,16,0,0,2,42,1,12,0,2,1,0,10,0,0,0,5,2,3,0,4,23,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.164534164209784
631,L21247,NodeStyleAction,freemind.modes.mindmapmode.actions.NodeStyleAction,L19612,L103,D:\IdeaProjects\105_freemind\src\main\java\freemind\modes\mindmapmode\actions\NodeStyleAction.java,39,1,107,2,0.0,0,0,0,0.0,,0,0,1,2,2,14,9,1,2,12,20,0.0,0.0327869,2,0,0,7,0.0327869,2,3,6,0,0,3,59,69,10,8,1,2,8,0,6,1,29,29,0,19,3,59,69,10,8,1,2,8,0,6,1,29,29,0,19,3,0,0,21,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1816700360743025
