Row,ID,Name,LongName,Parent,Component,Path,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,PredictedTsDDTestability
448,L14010,GenericObjectEditor,weka.gui.GenericObjectEditor,L138829,L103,D:\IdeaProjects\107_weka\src\main\java\weka\gui\GenericObjectEditor.java,112,1,1823,2,0.00868516,1,1,1,0.00584112,,10,0,5,5,5,112,17,143,186,34,76,0.941176,0.357057,296,271,32,2,0.334912,495,1,1,0,0,1,533,953,16,15,16,15,42,1,33,8,42,309,1,33,8,983,1712,43,17,43,17,84,3,66,13,84,572,3,66,13,0,5,138,56,100,0,3,37,0,5,0,3,0,4,4,2,0,12,99,2,0,4,0,1,0,0,19,0,0,0,0,0,0,41,9,0,25,21,2,6,2,0.36187310095724184
449,L181267,GenericObjectEditorHistory,weka.gui.GenericObjectEditorHistory,L138829,L103,D:\IdeaProjects\107_weka\src\main\java\weka\gui\GenericObjectEditorHistory.java,42,1,264,2,0.0,0,0,0,0.0,,0,0,1,2,2,18,3,7,6,4,13,1.0,0.384615,55,53,7,0,0.438144,85,0,0,0,0,0,88,178,5,1,5,1,9,3,6,0,9,59,3,6,0,109,223,7,2,7,2,14,3,11,0,14,64,3,11,0,0,1,17,5,18,0,0,6,0,0,0,0,0,0,0,0,0,11,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,4,1,0,2,0,0.48699196579844
450,L68360,GenericPropertiesCreator,weka.gui.GenericPropertiesCreator,L138829,L103,D:\IdeaProjects\107_weka\src\main\java\weka\gui\GenericPropertiesCreator.java,82,1,657,2,0.125413,1,10,2,0.0520833,,30,0,1,6,5,68,3,10,12,4,27,1.0,0.497317,278,245,19,0,0.497317,278,0,0,0,0,0,281,576,17,7,17,7,23,2,18,3,23,164,2,18,3,281,576,17,7,17,7,23,2,18,3,23,164,2,18,3,0,6,31,27,56,0,3,15,0,7,0,0,0,8,0,0,0,3,6,3,0,0,0,1,0,0,8,0,0,0,0,0,0,34,8,0,10,8,0,9,0,0.4643000678151768
451,L183543,GUIChooser,weka.gui.GUIChooser,L138829,L103,D:\IdeaProjects\107_weka\src\main\java\weka\gui\GUIChooser.java,107,1,1629,2,0.445436,22,74,40,0.342745,,522,0,5,5,5,60,24,43,25,23,36,0.777778,0.292285,197,116,7,2,0.180545,245,0,0,0,0,0,477,820,41,1,41,1,13,0,8,0,13,279,0,8,0,1112,1523,43,2,43,2,63,0,58,0,63,675,0,58,0,0,7,559,52,117,0,2,16,0,291,0,1,0,6,3,3,0,64,244,2,0,2,0,2,0,0,14,0,0,0,0,0,0,42,10,0,14,12,3,6,0,0.10784148213076487
452,L148937,HierarchyPropertyParser,weka.gui.HierarchyPropertyParser,L138829,L103,D:\IdeaProjects\107_weka\src\main\java\weka\gui\HierarchyPropertyParser.java,45,1,642,2,0.0337602,1,1,1,0.0167224,,10,0,1,4,4,80,1,6,18,0,31,1.0,0.421053,224,213,29,0,0.42623,234,0,0,0,0,0,308,582,5,3,5,3,31,0,28,1,31,221,0,28,1,315,598,10,3,10,3,31,5,28,1,31,221,5,28,1,0,1,24,28,80,0,0,39,0,5,0,0,0,2,0,1,0,19,6,0,0,0,0,0,0,0,19,0,0,0,0,0,0,4,10,0,10,3,10,5,0,0.7534092993990904
453,L177459,InstancesSummaryPanel,weka.gui.InstancesSummaryPanel,L138829,L103,D:\IdeaProjects\107_weka\src\main\java\weka\gui\InstancesSummaryPanel.java,43,1,218,2,0.334158,1,2,2,0.210227,,37,0,1,2,2,11,2,8,8,6,11,0.666667,0.24375,39,36,4,2,0.237805,39,0,0,0,0,0,121,172,8,1,8,1,5,0,5,2,5,95,0,5,2,125,176,8,1,8,1,6,0,6,2,6,97,0,6,2,0,1,27,3,14,0,0,0,0,9,0,0,0,0,0,0,0,1,16,0,0,0,0,1,0,0,2,0,0,0,0,0,0,7,6,0,2,1,0,0,0,0.35735191245316256
454,L184545,JListHelper,weka.gui.JListHelper,L138829,L103,D:\IdeaProjects\107_weka\src\main\java\weka\gui\JListHelper.java,37,1,185,2,0.0,0,0,0,0.0,,0,0,1,3,3,21,0,22,32,0,7,1.0,0.364964,50,50,7,0,0.364964,50,0,0,0,0,0,87,149,2,0,2,0,7,2,6,0,7,61,2,6,0,87,149,2,0,2,0,7,2,6,0,7,61,2,6,0,0,1,6,1,8,0,2,6,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.5768681876432112
455,L184576,JTableHelper,weka.gui.JTableHelper,L138829,L103,D:\IdeaProjects\107_weka\src\main\java\weka\gui\JTableHelper.java,44,1,277,2,0.264085,1,6,2,0.145299,,34,0,1,2,2,34,0,12,14,0,16,1.0,0.401914,84,76,17,0,0.401914,84,0,0,0,0,0,125,234,1,1,1,1,16,0,16,8,16,83,0,16,8,125,234,1,1,1,1,16,0,16,8,16,83,0,16,8,0,0,19,5,8,0,0,7,0,13,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0.7056680860327716
456,L139236,ListSelectorDialog,weka.gui.ListSelectorDialog,L138829,L103,D:\IdeaProjects\107_weka\src\main\java\weka\gui\ListSelectorDialog.java,49,1,215,2,0.0,0,0,0,0.0,,0,0,1,4,4,14,0,15,25,0,4,1.0,0.265734,38,36,4,0,0.246753,38,0,0,0,0,0,105,156,9,0,9,0,4,2,3,0,4,63,2,3,0,116,167,9,0,9,0,7,2,6,0,7,68,2,6,0,0,1,30,7,9,0,0,1,0,0,0,0,0,2,0,0,0,1,22,0,0,0,0,1,0,0,5,0,0,0,0,0,0,6,1,0,6,2,0,0,0,0.3860082414370412
457,L184701,Loader,weka.gui.Loader,L138829,L103,D:\IdeaProjects\107_weka\src\main\java\weka\gui\Loader.java,36,1,126,2,0.0,0,0,0,0.0,,0,0,1,1,1,11,0,2,2,0,9,1.0,0.451219,37,37,10,0,0.451219,37,0,0,0,0,0,45,91,1,7,1,7,9,0,9,0,9,23,0,9,0,45,91,1,7,1,7,9,0,9,0,9,23,0,9,0,0,0,1,0,7,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.657696919692959
458,L76724,LogPanel,weka.gui.LogPanel,L138829,L103,D:\IdeaProjects\107_weka\src\main\java\weka\gui\LogPanel.java,57,1,371,2,0.166667,4,5,4,0.0857143,,27,0,2,3,3,25,5,22,24,3,15,1.0,0.372881,88,83,10,0,0.311189,89,1,2,0,0,2,148,266,6,1,6,1,12,0,9,0,12,91,0,9,0,197,315,7,1,7,1,19,0,16,0,19,120,0,16,0,0,1,71,8,14,0,0,0,0,26,0,1,0,0,2,0,0,4,42,0,0,4,1,1,0,0,2,0,0,0,0,0,0,5,3,0,1,1,1,0,0,0.3932770506514364
459,L183615,LogWindow,weka.gui.LogWindow,L138829,L103,D:\IdeaProjects\107_weka\src\main\java\weka\gui\LogWindow.java,63,1,525,2,0.0523029,1,3,1,0.0280778,,13,0,3,3,3,23,4,8,4,6,16,1.0,0.279693,73,53,9,0,0.296954,117,0,0,0,0,0,188,312,15,0,15,0,10,6,8,1,10,128,6,8,1,277,463,18,1,18,1,26,6,24,2,26,175,6,24,2,0,3,46,14,42,0,3,11,0,9,0,2,0,0,0,0,0,15,29,0,0,0,0,0,0,0,8,0,0,0,0,0,0,12,5,0,6,2,0,0,5,0.18496716940402114
460,L185036,LookAndFeel,weka.gui.LookAndFeel,L138829,L103,D:\IdeaProjects\107_weka\src\main\java\weka\gui\LookAndFeel.java,42,1,156,2,0.0,0,0,0,0.0,,0,0,1,2,2,10,0,22,22,0,5,1.0,0.37963,41,38,6,0,0.37963,41,0,0,0,0,0,67,115,2,2,2,2,5,1,5,2,5,34,1,5,2,67,115,2,2,2,2,5,1,5,2,5,34,1,5,2,0,1,4,6,9,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,4,2,0,0,0,0.5579812008108532
461,L185068,Main,weka.gui.Main,L138829,L103,D:\IdeaProjects\107_weka\src\main\java\weka\gui\Main.java,121,1,1949,2,0.362008,19,76,28,0.269546,,493,0,1,6,6,93,22,33,29,26,55,1.0,0.326263,323,210,24,0,0.252734,416,1,1,0,0,1,667,1142,49,6,49,6,29,3,23,3,29,441,3,23,3,1230,1829,55,8,55,8,79,3,73,3,79,748,3,73,3,0,8,438,75,113,0,0,36,0,182,0,0,0,6,3,2,0,69,223,0,0,2,0,3,0,0,31,0,0,0,0,0,0,16,10,0,25,15,4,3,4,0.14759248519876944
462,L183677,MemoryUsagePanel,weka.gui.MemoryUsagePanel,L138829,L103,D:\IdeaProjects\107_weka\src\main\java\weka\gui\MemoryUsagePanel.java,51,1,427,2,0.0,0,0,0,0.0,,0,0,1,3,3,18,3,11,10,6,12,1.0,0.255507,58,46,6,0,0.306502,99,0,0,0,0,0,169,272,12,1,12,1,6,0,5,0,6,98,0,5,0,224,377,14,2,14,2,15,0,13,1,15,124,0,13,1,0,0,21,19,35,0,0,4,0,0,0,1,0,0,1,0,0,11,16,0,0,0,0,0,0,0,7,0,0,0,0,0,0,16,4,0,4,8,0,3,0,0.33037684421422664
463,L183828,PackageManager,weka.gui.PackageManager,L138829,L103,D:\IdeaProjects\107_weka\src\main\java\weka\gui\PackageManager.java,99,1,2308,2,0.118617,12,52,22,0.10724,,237,0,2,5,5,74,13,25,20,19,33,0.5,0.157978,100,41,2,2,0.128616,249,0,0,0,0,0,533,772,39,3,39,3,14,1,3,1,14,336,1,3,1,1687,2210,56,4,56,4,67,1,56,5,67,1014,1,56,5,0,16,337,86,83,0,15,0,0,65,0,5,0,22,0,3,0,20,213,14,0,4,0,1,0,0,27,0,0,0,0,0,0,47,17,0,29,36,14,2,2,0.04730700234344704
464,L14019,PropertyDialog,weka.gui.PropertyDialog,L138829,L103,D:\IdeaProjects\107_weka\src\main\java\weka\gui\PropertyDialog.java,43,1,250,2,0.357724,1,9,3,0.274038,,57,0,1,2,2,21,0,40,44,0,10,1.0,0.467391,86,84,10,0,0.459893,86,0,0,0,0,0,98,205,3,4,3,4,10,0,9,0,10,56,0,9,0,101,208,3,4,3,4,11,0,10,0,11,57,0,10,0,0,0,24,1,7,0,0,3,0,19,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.5686533819585681
465,L169848,PropertyPanel,weka.gui.PropertyPanel,L138829,L103,D:\IdeaProjects\107_weka\src\main\java\weka\gui\PropertyPanel.java,60,1,300,2,0.211436,2,5,2,0.103734,,25,0,1,3,3,19,4,39,26,7,16,1.0,0.395833,57,56,9,0,0.261468,57,0,0,0,0,0,87,162,5,0,5,0,9,0,8,1,9,45,0,8,1,161,241,5,0,5,0,15,0,14,1,15,82,0,14,1,0,1,61,3,9,0,0,3,0,26,0,0,0,1,1,0,0,1,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0.39867279876402595
466,L172909,PropertySelectorDialog,weka.gui.PropertySelectorDialog,L138829,L103,D:\IdeaProjects\107_weka\src\main\java\weka\gui\PropertySelectorDialog.java,57,1,274,2,0.143885,2,7,2,0.105505,,23,0,1,4,4,22,3,4,2,4,9,1.0,0.269231,49,43,5,0,0.248756,50,0,0,0,0,0,133,199,10,1,10,1,5,2,4,0,5,84,2,4,0,151,218,10,1,10,1,7,2,6,0,7,94,2,6,0,0,2,33,12,9,0,1,0,0,7,0,0,0,3,0,0,0,1,17,1,0,0,0,1,0,0,9,0,0,0,0,0,0,7,1,0,6,3,0,0,0,0.3404572480416889
467,L143402,PropertySheetPanel,weka.gui.PropertySheetPanel,L138829,L103,D:\IdeaProjects\107_weka\src\main\java\weka\gui\PropertySheetPanel.java,81,1,980,2,0.13112,7,17,10,0.122222,,110,0,1,7,7,86,10,57,76,13,26,1.0,0.255452,164,91,11,0,0.262626,208,1,1,0,0,1,478,729,20,1,20,1,13,0,10,2,13,335,0,10,2,584,900,22,1,22,1,24,0,17,2,24,400,0,17,2,0,7,74,37,59,0,7,11,0,23,0,0,0,8,1,0,0,28,32,4,0,0,0,0,0,0,10,0,0,0,0,0,0,19,15,0,11,7,3,0,2,0.3267355761231027
468,L181177,PropertyText,weka.gui.PropertyText,L138829,L103,D:\IdeaProjects\107_weka\src\main\java\weka\gui\PropertyText.java,40,1,100,2,0.0,0,0,0,0.0,,0,0,1,1,1,6,0,6,6,0,3,1.0,0.537037,29,21,1,0,0.5,31,0,0,0,0,0,25,53,2,0,2,0,3,0,0,0,3,8,0,0,0,31,61,2,0,2,0,5,0,2,0,5,10,0,2,0,0,2,6,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5306242395282229
469,L181170,PropertyValueSelector,weka.gui.PropertyValueSelector,L138829,L103,D:\IdeaProjects\107_weka\src\main\java\weka\gui\PropertyValueSelector.java,36,1,68,2,0.0,0,0,0,0.0,,0,0,0,0,0,1,0,7,6,0,1,1.0,0.481481,13,13,2,0,0.382353,13,0,0,0,0,0,14,25,2,0,2,0,1,0,1,0,1,6,0,1,0,21,33,3,1,3,1,3,0,3,1,3,8,0,3,1,0,0,8,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.6178636047826953
470,L186590,ReaderToTextPane,weka.gui.ReaderToTextPane,L138829,L103,D:\IdeaProjects\107_weka\src\main\java\weka\gui\ReaderToTextPane.java,40,1,129,2,0.0,0,0,0,0.0,,0,0,1,3,3,8,0,2,2,0,5,1.0,0.44186,38,37,5,0,0.44186,38,0,0,0,0,0,48,90,3,2,3,2,5,0,4,0,5,21,0,4,0,48,90,3,2,3,2,5,0,4,0,5,21,0,4,0,0,2,2,2,4,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0.3810881406074599
471,L148197,ResultHistoryPanel,weka.gui.ResultHistoryPanel,L138829,L103,D:\IdeaProjects\107_weka\src\main\java\weka\gui\ResultHistoryPanel.java,65,1,462,2,0.0623256,1,2,1,0.0326633,,13,0,1,1,1,31,3,74,107,1,19,1.0,0.41637,117,115,19,0,0.356354,129,0,0,0,0,0,164,320,10,8,10,8,18,0,18,2,18,95,0,18,2,233,398,15,8,15,8,24,0,24,2,24,128,0,24,2,0,1,55,8,18,0,0,0,0,14,0,0,0,2,5,0,0,1,35,0,0,4,0,1,0,0,2,0,0,0,0,0,0,9,1,0,4,1,0,3,0,0.5155670281606858
472,L154373,SaveBuffer,weka.gui.SaveBuffer,L138829,L103,D:\IdeaProjects\107_weka\src\main\java\weka\gui\SaveBuffer.java,43,1,201,2,0.0,0,0,0,0.0,,0,0,1,7,7,21,2,13,13,3,7,1.0,0.258278,39,32,4,0,0.246835,39,0,0,0,0,0,112,152,3,0,3,0,4,0,3,0,4,65,0,3,0,119,159,3,0,3,0,6,0,5,0,6,68,0,5,0,0,1,22,7,8,0,1,0,0,0,0,0,0,5,0,0,0,4,17,1,0,0,0,1,0,0,4,0,0,0,0,0,0,3,1,0,0,2,0,0,0,0.3128737235109605
473,L189627,SelectedTagEditor,weka.gui.SelectedTagEditor,L138829,L103,D:\IdeaProjects\107_weka\src\main\java\weka\gui\SelectedTagEditor.java,43,1,154,2,0.0,0,0,0,0.0,,0,0,1,3,3,12,4,0,0,8,13,1.0,0.311321,33,33,6,0,0.302752,33,0,0,0,0,0,73,109,0,3,0,3,5,0,5,1,5,46,0,5,1,76,112,0,3,0,3,6,0,6,1,6,47,0,6,1,0,1,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0.375021283674751
474,L177069,SetInstancesPanel,weka.gui.SetInstancesPanel,L138829,L103,D:\IdeaProjects\107_weka\src\main\java\weka\gui\SetInstancesPanel.java,67,1,503,2,0.045045,2,2,2,0.0343249,,15,0,1,3,3,37,9,14,13,14,32,1.0,0.40107,150,140,17,0,0.3775,151,0,0,0,0,0,224,412,19,6,19,6,18,1,16,9,18,112,1,16,9,249,437,19,6,19,6,24,1,22,9,24,123,1,22,9,0,0,77,6,31,0,1,9,0,29,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,11,5,1,0,0,0.3591697611498922
475,L183579,SimpleCLI,weka.gui.SimpleCLI,L138829,L103,D:\IdeaProjects\107_weka\src\main\java\weka\gui\SimpleCLI.java,40,1,75,2,0.0,0,0,0,0.0,,0,0,1,0,0,2,2,4,2,3,5,1.0,0.512195,21,21,3,0,0.512195,21,0,0,0,0,0,20,36,1,0,1,0,2,0,2,0,2,12,0,2,0,20,36,1,0,1,0,2,0,2,0,2,12,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.37220019095123374
476,L185367,SimpleCLIPanel,weka.gui.SimpleCLIPanel,L138829,L103,D:\IdeaProjects\107_weka\src\main\java\weka\gui\SimpleCLIPanel.java,71,1,1095,2,0.059531,4,11,5,0.0536585,,55,0,2,14,8,97,8,6,3,13,27,1.0,0.213611,113,84,10,0,0.245385,226,2,2,0,0,1,416,592,17,5,10,4,14,0,9,0,26,231,0,17,1,695,1025,22,12,15,11,27,0,22,1,39,440,0,30,2,0,8,77,69,79,0,2,39,0,17,0,1,0,18,1,0,0,18,29,2,0,0,0,0,0,0,40,0,0,0,0,0,0,19,14,1,12,13,1,8,0,0.15837800327862447
477,L189959,SimpleDateFormatEditor,weka.gui.SimpleDateFormatEditor,L138829,L103,D:\IdeaProjects\107_weka\src\main\java\weka\gui\SimpleDateFormatEditor.java,49,1,314,2,0.0,0,0,0,0.0,,0,0,3,0,0,13,1,1,0,2,15,1.0,0.620155,80,80,14,0,0.5,118,0,0,0,0,0,49,144,4,5,4,5,13,1,13,2,13,15,1,13,2,118,266,8,5,8,5,22,1,21,2,22,49,1,21,2,0,1,9,2,16,0,1,2,0,0,0,1,0,0,0,0,0,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,1,0,0,0,0.634574410240783
478,L139374,SortedTableModel,weka.gui.SortedTableModel,L138829,L103,D:\IdeaProjects\107_weka\src\main\java\weka\gui\SortedTableModel.java,47,1,450,2,0.0,0,0,0,0.0,,0,0,2,2,2,39,2,9,73,3,22,1.0,0.455224,122,117,18,0,0.465565,169,0,0,2,2,0,146,303,5,7,5,7,19,0,17,2,19,85,0,17,2,194,404,7,9,7,9,26,0,24,2,26,106,0,24,2,0,0,12,1,33,0,0,26,0,0,0,1,0,0,1,0,0,4,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0.8395041928333095
479,L190171,SplashWindow,weka.gui.SplashWindow,L138829,L103,D:\IdeaProjects\107_weka\src\main\java\weka\gui\SplashWindow.java,64,1,257,2,0.0,0,0,0,0.0,,0,0,3,4,4,20,0,13,14,0,8,1.0,0.524324,97,77,8,0,0.517766,102,0,0,0,0,0,88,182,4,0,4,0,8,0,7,0,8,43,0,7,0,95,194,4,0,4,0,9,0,8,0,9,47,0,8,0,0,2,4,2,6,0,0,0,0,0,0,1,0,2,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0.5392626860319032
480,L176226,SysErrLog,weka.gui.SysErrLog,L138829,L103,D:\IdeaProjects\107_weka\src\main\java\weka\gui\SysErrLog.java,34,1,67,2,0.0,0,0,0,0.0,,0,0,2,0,0,3,1,0,0,0,3,1.0,0.647059,22,22,3,0,0.647059,22,1,1,0,0,1,12,34,0,1,0,1,3,0,2,0,3,3,0,2,0,12,34,0,1,0,1,3,0,2,0,3,3,0,2,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5340368497637533
481,L139572,ViewerDialog,weka.gui.ViewerDialog,L138829,L103,D:\IdeaProjects\107_weka\src\main\java\weka\gui\ViewerDialog.java,47,1,195,2,0.0,0,0,0,0.0,,0,0,1,0,0,10,2,9,7,7,17,1.0,0.463415,57,55,8,0,0.425373,57,0,0,0,0,0,66,138,8,1,8,1,10,2,7,2,10,31,2,7,2,77,149,8,1,8,1,13,2,10,2,13,36,2,10,2,0,1,22,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0.5490607991393418
482,L177875,WekaTaskMonitor,weka.gui.WekaTaskMonitor,L138829,L103,D:\IdeaProjects\107_weka\src\main\java\weka\gui\WekaTaskMonitor.java,42,1,166,2,0.174515,1,1,1,0.08,,10,0,1,1,1,12,1,2,4,0,5,1.0,0.357798,39,29,5,0,0.345133,39,1,1,0,0,1,70,121,6,0,6,0,5,0,4,0,5,38,0,4,0,74,125,6,0,6,0,6,0,5,0,6,40,0,5,0,0,1,23,3,11,0,0,0,0,15,0,0,0,0,0,0,0,4,7,0,0,0,0,1,0,0,2,0,0,0,0,0,0,5,2,0,1,1,0,0,0,0.46919934867911733
483,L202034,AttributeListPanel,weka.gui.AttributeListPanel,L138829,L103,D:\IdeaProjects\107_weka\target\clover\src-instrumented\weka\gui\AttributeListPanel.java,44,1,245,2,0.228246,1,3,1,0.133663,,27,0,1,4,4,11,3,0,0,3,7,1.0,0.365854,30,29,6,0,0.45,81,0,0,0,0,0,52,90,4,1,4,1,4,1,4,1,4,75,1,4,1,99,202,8,6,8,6,15,3,15,2,15,161,3,15,2,0,1,43,6,16,0,0,0,0,16,0,0,0,2,0,0,0,6,17,0,0,0,0,1,0,0,2,0,0,0,0,0,0,8,0,0,8,4,2,0,0,0.3316667682895836
484,L202124,AttributeSelectionPanel,weka.gui.AttributeSelectionPanel,L138829,L103,D:\IdeaProjects\107_weka\target\clover\src-instrumented\weka\gui\AttributeSelectionPanel.java,61,1,509,2,0.0920129,1,3,1,0.0601336,,27,0,1,4,4,41,3,4,0,5,15,0.833333,0.382199,73,71,10,2,0.372549,152,0,0,0,0,0,118,204,9,4,9,4,10,1,10,3,10,175,1,10,3,256,449,14,10,14,10,32,3,32,6,32,408,3,32,6,0,1,85,10,31,0,1,0,0,15,0,1,0,7,0,0,0,13,49,0,0,0,0,1,0,0,2,0,0,0,0,0,0,14,0,0,13,6,3,2,0,0.5140252639884239
485,L202294,AttributeSummaryPanel,weka.gui.AttributeSummaryPanel,L138829,L103,D:\IdeaProjects\107_weka\target\clover\src-instrumented\weka\gui\AttributeSummaryPanel.java,54,1,398,2,0.300229,4,12,12,0.226087,,78,0,1,6,6,49,7,3,2,10,17,1.0,0.195876,57,56,6,0,0.201863,65,0,0,0,0,0,234,313,12,0,12,0,7,1,4,5,7,448,1,4,5,257,345,15,0,15,0,14,3,11,5,14,490,3,11,5,0,1,74,4,30,0,0,0,0,9,0,0,0,8,1,0,0,13,44,0,0,0,0,1,0,0,2,0,0,0,0,0,0,13,3,0,13,2,0,0,0,0.35874460774859424
486,L202408,AttributeVisualizationPanel,weka.gui.AttributeVisualizationPanel,L138829,L103,D:\IdeaProjects\107_weka\target\clover\src-instrumented\weka\gui\AttributeVisualizationPanel.java,66,1,1438,2,0.173156,4,30,8,0.117261,,161,0,1,18,18,284,13,4,1,21,32,1.0,0.465402,417,234,13,0,0.398331,525,2,2,0,0,1,479,855,22,8,20,3,11,1,11,3,20,600,1,20,5,793,1373,26,8,24,3,18,3,18,3,27,1075,3,27,5,0,1,120,18,60,0,1,0,0,27,0,0,0,25,7,2,0,26,33,1,0,0,0,1,0,0,8,0,0,0,0,0,0,23,3,0,33,2,1,0,7,0.19439883518515835
487,L202559,BrowserHelper,weka.gui.BrowserHelper,L138829,L103,D:\IdeaProjects\107_weka\target\clover\src-instrumented\weka\gui\BrowserHelper.java,43,1,149,2,0.0,0,0,0,0.0,,0,0,2,9,9,28,1,1,1,0,4,1.0,0.4375,42,38,6,0,0.381818,42,0,0,0,0,0,54,93,2,0,2,0,4,2,4,0,4,77,2,4,0,68,107,4,0,4,0,9,4,9,0,9,105,4,9,0,0,0,34,5,7,0,0,0,0,0,0,2,0,5,0,0,0,3,19,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,0,8,4,0,0,0,0.27765516172811017
488,L202618,CheckBoxList,weka.gui.CheckBoxList,L138829,L103,D:\IdeaProjects\107_weka\target\clover\src-instrumented\weka\gui\CheckBoxList.java,46,1,614,2,0.0,0,0,0,0.0,,0,0,0,4,4,23,4,3,3,5,13,1.0,0.52381,55,53,10,0,0.548638,282,0,0,0,0,0,50,135,2,2,2,2,8,1,8,4,8,82,1,8,4,232,569,8,7,8,7,44,3,44,7,44,367,3,44,7,0,1,36,3,17,0,1,0,0,0,0,1,0,2,0,0,0,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,12,1,0,2,0,0.5168532445064269
489,L202822,ComponentHelper,weka.gui.ComponentHelper,L138829,L103,D:\IdeaProjects\107_weka\target\clover\src-instrumented\weka\gui\ComponentHelper.java,40,1,182,2,0.119048,2,18,2,0.0909091,,13,0,1,6,6,39,2,0,0,1,7,1.0,0.434109,56,55,8,0,0.434109,56,0,0,0,0,0,73,143,2,4,2,4,6,2,6,0,6,134,2,6,0,73,143,4,4,4,4,8,4,8,0,8,141,4,8,0,0,0,29,1,8,0,0,0,0,6,0,0,0,5,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,1,0,0,0,0.45889049697583606
490,L202882,ConverterFileChooser,weka.gui.ConverterFileChooser,L138829,L103,D:\IdeaProjects\107_weka\target\clover\src-instrumented\weka\gui\ConverterFileChooser.java,59,1,802,2,0.138097,2,14,4,0.0833333,,62,0,1,7,7,203,15,3,1,31,57,1.0,0.319115,202,180,20,0,0.314985,206,0,0,0,0,0,431,723,21,6,21,6,26,4,18,4,26,665,4,18,4,448,744,23,6,23,6,31,6,23,4,31,696,6,23,4,0,4,100,22,52,0,1,0,0,19,0,0,0,26,0,1,0,27,39,1,0,0,0,0,0,0,4,0,0,0,0,0,0,22,9,0,15,5,0,10,0,0.21441786566764304
