Row,ID,Name,LongName,Parent,Component,Path,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,Android Rules,Basic Rules,Brace Rules,Clone Implementation Rules,Clone Metric Rules,Code Size Rules,Cohesion Metric Rules,Comment Rules,Complexity Metric Rules,Controversial Rules,Coupling Metric Rules,Coupling Rules,Design Rules,Documentation Metric Rules,Empty Code Rules,Finalizer Rules,Import Statement Rules,Inheritance Metric Rules,J2EE Rules,JUnit Rules,Jakarta Commons Logging Rules,Java Logging Rules,JavaBean Rules,MigratingToJUnit4 Rules,Migration Rules,Migration13 Rules,Migration14 Rules,Migration15 Rules,Naming Rules,Optimization Rules,Security Code Guideline Rules,Size Metric Rules,Strict Exception Rules,String and StringBuffer Rules,Type Resolution Rules,Unnecessary and Unused Code Rules,PredictedTsDDTestability
0,L1748,AbstractBasicDetails,org.scijava.AbstractBasicDetails,L105,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\AbstractBasicDetails.java,42,1,119,2,0.0,0,0,0,0.0,,0,0,1,1,1,11,2,17,30,3,13,0.363636,0.184615,12,12,4,7,0.184615,12,2,2,2,10,1,53,78,4,3,4,3,10,0,10,3,10,16,0,10,3,53,78,4,3,4,3,10,0,10,3,10,16,0,10,3,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7464280333069566
1,L1803,AbstractContextual,org.scijava.AbstractContextual,L105,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\AbstractContextual.java,46,1,63,2,0.0,0,0,0,0.0,,0,0,1,1,1,3,3,18,17,1,3,0.666667,0.48,12,12,2,1,0.48,12,1,1,12,291,1,13,18,1,1,1,1,2,0,2,0,3,4,0,3,1,13,18,1,1,1,1,2,0,2,0,3,4,0,3,1,0,0,7,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5135916524378007
2,L1825,AbstractGateway,org.scijava.AbstractGateway,L105,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\AbstractGateway.java,73,1,307,2,0.0,0,0,0,0.0,,0,0,2,1,1,45,41,1,1,22,61,0.15,0.0947368,18,11,6,34,0.0947368,18,3,13,1,1,2,172,235,4,10,1,5,39,0,39,0,51,53,0,51,3,172,235,4,10,1,5,39,0,39,0,51,53,0,51,3,0,0,87,0,4,0,0,2,0,0,0,1,0,0,0,2,0,0,77,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0.7104719491830088
3,L2049,AbstractUIDetails,org.scijava.AbstractUIDetails,L105,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\AbstractUIDetails.java,39,1,183,2,0.0,0,0,0,0.0,,0,0,2,1,1,22,4,9,27,8,27,0.2,0.142857,17,17,4,16,0.142857,17,3,5,2,6,2,102,145,14,9,9,5,19,0,19,9,31,30,1,31,12,102,145,14,9,9,5,19,0,19,9,31,30,1,31,12,0,0,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.8514524259699322
4,L1810,Context,org.scijava.Context,L105,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\Context.java,61,1,595,2,0.0,0,0,0,0.0,,0,0,2,5,3,72,16,46,54,21,52,0.875,0.532129,265,240,21,3,0.532129,265,1,1,0,0,1,233,535,4,6,4,6,31,1,23,1,31,121,1,23,1,233,535,4,6,4,6,31,1,23,1,31,121,1,23,1,0,0,37,5,21,0,0,10,0,0,0,1,0,1,0,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,3,11,1,0,0.5228997631907576
5,L2687,InstantiableException,org.scijava.InstantiableException,L105,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\InstantiableException.java,37,1,57,2,0.0,0,0,0,0.0,,0,0,0,0,0,4,0,5,2,0,4,0.2,0.25,5,5,1,4,0.25,5,0,0,0,0,0,15,21,1,0,1,0,4,0,4,0,4,4,0,4,0,15,21,1,0,1,0,4,0,4,0,4,4,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6012111706125839
6,L8462,MenuEntry,org.scijava.MenuEntry,L105,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\MenuEntry.java,40,1,132,2,0.0,0,0,0,0.0,,0,0,1,1,1,20,2,9,15,0,15,0.25,0.151899,12,12,4,12,0.151899,12,1,1,0,0,1,67,93,6,5,6,5,15,1,15,5,15,29,1,15,5,67,93,6,5,6,5,15,1,15,5,15,29,1,15,5,0,0,36,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.8193717525453458
7,L2060,MenuPath,org.scijava.MenuPath,L105,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\MenuPath.java,40,1,117,2,0.0,0,0,0,0.0,,0,0,0,2,2,17,1,11,10,1,9,1.0,0.402778,29,28,9,0,0.402778,29,0,0,0,0,0,43,78,2,3,2,3,8,1,8,0,8,23,1,8,0,43,78,2,3,2,3,8,1,8,0,8,23,1,8,0,0,0,8,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.6123908036307818
8,L4432,NoSuchServiceException,org.scijava.NoSuchServiceException,L105,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\NoSuchServiceException.java,39,1,59,2,0.0,0,0,0,0.0,,0,0,0,0,0,4,0,1,1,0,4,0.2,0.318182,7,7,1,4,0.318182,7,0,0,0,0,0,15,21,1,0,1,0,4,0,4,0,4,4,0,4,0,15,21,1,0,1,0,4,0,4,0,4,4,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6016822798814768
9,L1819,NullContextException,org.scijava.NullContextException,L105,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\NullContextException.java,37,1,59,2,0.0,0,0,0,0.0,,0,0,0,0,0,4,0,5,5,0,4,0.2,0.227273,5,5,1,4,0.227273,5,0,0,0,0,0,17,23,1,0,1,0,4,0,4,0,4,4,0,4,0,17,23,1,0,1,0,4,0,4,0,4,4,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60633708394586
10,L15694,Priority,org.scijava.Priority,L105,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\Priority.java,40,1,157,2,0.0,0,0,0,0.0,,0,0,2,1,1,8,1,7,5,2,5,1.0,0.622642,66,63,3,0,0.622642,66,0,0,0,0,0,40,118,16,0,16,0,3,16,2,0,3,9,16,2,0,40,118,16,0,16,0,3,16,2,0,3,9,16,2,0,0,0,8,0,18,0,0,2,0,0,0,1,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.34001253130699594
11,L15812,SciJava,org.scijava.SciJava,L105,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\SciJava.java,45,1,113,2,0.0,0,0,0,0.0,,0,0,0,0,0,5,6,0,0,5,10,1.0,0.728571,51,51,6,0,0.728571,51,4,14,0,0,1,19,69,4,10,0,0,5,0,5,0,56,5,0,56,3,19,69,4,10,0,0,5,0,5,0,56,5,0,56,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.553950236393307
12,L2590,ValidityProblem,org.scijava.ValidityProblem,L105,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\ValidityProblem.java,42,1,60,2,0.0,0,0,0,0.0,,0,0,0,0,0,4,0,6,3,0,4,0.2,0.416667,10,10,1,4,0.416667,10,0,0,0,0,0,14,19,0,0,0,0,4,0,4,0,4,4,0,4,0,14,19,0,0,0,0,4,0,4,0,4,4,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5767167576275848
13,L207,AbstractIndexWriter,org.scijava.annotations.AbstractIndexWriter,L145,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\annotations\AbstractIndexWriter.java,59,1,352,2,0.0,0,0,0,0.0,,0,0,1,14,4,64,2,5,8,6,19,1.0,0.100358,28,23,1,0,0.0985916,28,0,0,3,4,0,251,286,1,0,1,0,13,0,0,0,13,144,0,0,0,256,294,1,0,1,0,16,0,3,0,16,144,0,3,0,0,0,41,4,12,0,0,1,0,0,0,0,0,6,6,0,0,4,35,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.36379260844846856
14,L499,AnnotationCombiner,org.scijava.annotations.AnnotationCombiner,L145,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\annotations\AnnotationCombiner.java,52,1,158,2,0.0,0,0,0,0.0,,0,0,1,4,4,13,7,3,4,9,14,1.0,0.134328,9,9,4,0,0.153846,14,1,2,0,0,2,58,82,3,1,2,1,5,0,3,0,18,29,0,3,0,77,107,4,1,3,1,9,0,7,0,22,34,0,7,0,0,0,25,4,2,0,0,0,0,0,0,1,0,2,0,0,0,2,21,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.33498926116033984
15,L641,AnnotationProcessor,org.scijava.annotations.AnnotationProcessor,L145,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\annotations\AnnotationProcessor.java,76,1,275,2,0.0,0,0,0,0.0,,0,0,1,2,2,4,2,1,0,2,3,0.5,0.138889,5,5,1,1,0.0582011,11,0,0,0,0,0,31,35,1,0,1,0,1,0,1,0,1,13,0,1,0,178,200,6,1,5,1,8,0,5,0,21,78,0,5,0,0,1,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1294643988396292
16,L864,ByteCodeAnalyzer,org.scijava.annotations.ByteCodeAnalyzer,L145,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\annotations\ByteCodeAnalyzer.java,47,1,352,2,0.0,0,0,0,0.0,,0,0,1,6,3,72,1,2,3,2,25,1.0,0.0479705,13,9,1,0,0.045614,13,0,0,0,0,0,258,289,4,17,4,17,23,0,0,0,23,176,0,0,0,272,306,7,18,7,18,25,0,0,0,25,181,0,0,0,0,1,64,11,21,0,0,12,0,0,0,0,0,4,4,0,0,4,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,10,1,0,0,0.3336107487296614
17,L1024,DirectoryIndexer,org.scijava.annotations.DirectoryIndexer,L145,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\annotations\DirectoryIndexer.java,54,1,187,2,0.0,0,0,0,0.0,,0,0,1,7,6,21,5,1,1,5,11,0.5,0.108911,11,10,1,1,0.0827068,11,1,1,1,1,1,90,98,1,0,0,0,6,0,1,0,19,40,0,1,0,122,134,1,0,0,0,10,0,5,0,23,54,0,5,0,0,0,35,3,2,0,0,0,0,0,0,1,0,5,0,0,0,2,29,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.27784707969817857
18,L1110,EclipseHelper,org.scijava.annotations.EclipseHelper,L145,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\annotations\EclipseHelper.java,97,1,301,2,0.0,0,0,0,0.0,,0,0,1,7,7,49,5,2,3,5,13,1.0,0.363265,89,79,3,0,0.363265,89,2,2,0,0,1,156,205,6,0,5,0,8,0,2,0,27,90,0,3,0,156,205,6,0,5,0,8,0,2,0,27,90,0,3,0,0,0,17,6,7,0,1,3,0,0,0,0,0,7,1,0,0,1,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3317770624163306
19,L1219,Index<A extends Annotation>,org.scijava.annotations.Index,L145,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\annotations\Index.java,57,1,218,2,0.0,0,0,0,0.0,,0,0,1,0,0,4,3,7,2,2,6,0.75,0.571429,32,32,3,1,0.2,32,0,0,0,0,0,24,49,4,0,4,0,4,0,3,0,4,6,0,3,0,128,162,9,1,9,1,10,0,7,0,10,62,0,7,0,0,0,23,4,8,0,1,1,0,0,0,1,0,0,1,0,0,5,21,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.08547311292656569
20,L557,IndexItem<A extends Annotation>,org.scijava.annotations.IndexItem,L145,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\annotations\IndexItem.java,45,1,242,2,0.0,0,0,0,0.0,,0,0,1,10,2,28,0,5,5,0,6,1.0,0.110294,15,15,3,0,0.0773196,15,0,0,0,0,0,121,139,4,0,4,0,6,0,2,0,6,64,0,2,0,179,198,4,0,4,0,7,0,3,0,7,92,0,3,0,0,3,24,3,5,0,1,1,0,0,0,0,0,8,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,1,0,0,0.3786242270247408
21,L316,IndexReader,org.scijava.annotations.IndexReader,L145,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\annotations\IndexReader.java,62,1,243,2,0.0,0,0,0,0.0,,0,0,1,4,3,53,1,3,3,1,12,0.333333,0.106145,19,19,1,2,0.101604,19,0,0,1,1,0,160,172,2,1,2,1,11,0,2,0,11,98,0,2,0,168,182,2,2,2,1,13,0,4,0,24,100,0,6,0,0,0,35,0,4,0,0,1,0,0,0,1,0,1,2,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.4295922101166881
22,L2142,AbstractApp,org.scijava.app.AbstractApp,L2133,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\app\AbstractApp.java,43,1,78,2,0.0,0,0,0,0.0,,0,0,1,1,1,6,6,1,0,6,9,0.5,0.294118,10,8,2,2,0.294118,10,3,13,1,1,2,24,36,6,14,3,2,3,0,3,0,24,8,0,24,3,24,36,6,14,3,2,3,0,3,0,24,8,0,24,3,0,0,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5105813894796287
23,L2255,DefaultAppService,org.scijava.app.DefaultAppService,L2133,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\app\DefaultAppService.java,52,1,119,2,0.0,0,0,0,0.0,,0,0,2,2,2,11,13,0,0,7,14,0.666667,0.220339,13,11,2,1,0.220339,13,6,21,0,0,2,46,68,12,14,3,2,7,0,2,0,37,16,0,29,3,46,68,12,14,3,2,7,0,2,0,37,16,0,29,3,0,0,20,2,4,0,0,2,0,0,0,1,0,0,0,1,0,1,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0.3671310746492575
24,L2321,DefaultStatusService,org.scijava.app.DefaultStatusService,L2133,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\app\DefaultStatusService.java,44,1,113,2,0.0,0,0,0,0.0,,0,0,1,1,1,9,8,0,0,9,17,0.25,0.222222,14,14,2,6,0.222222,14,5,17,0,0,2,49,70,6,7,2,1,8,0,7,0,25,11,0,24,3,49,70,6,7,2,1,8,0,7,0,25,11,0,24,3,0,0,19,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5094799321437896
25,L2420,SciJavaApp,org.scijava.app.SciJavaApp,L2133,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\app\SciJavaApp.java,41,1,56,2,0.0,0,0,0,0.0,,0,0,0,0,0,2,3,2,0,0,2,0.333333,0.333333,6,6,1,2,0.333333,6,4,14,0,0,1,12,16,7,14,1,2,2,1,2,0,24,2,1,24,3,12,16,7,14,1,2,2,1,2,0,24,2,1,24,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.63828165998936
26,L2512,DefaultCacheService,org.scijava.cache.DefaultCacheService,L2482,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\cache\DefaultCacheService.java,43,1,66,2,0.0,0,0,0,0.0,,0,0,1,0,0,3,4,0,0,0,3,0.5,0.181818,4,4,2,2,0.181818,4,5,17,0,0,2,18,24,5,6,1,0,3,0,3,0,20,3,0,20,3,18,24,5,6,1,0,3,0,3,0,20,3,0,20,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6707074093240437
27,L2570,CommandInfo,org.scijava.command.CommandInfo,L2545,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\command\CommandInfo.java,76,1,533,2,0.0,0,0,0,0.0,,0,0,3,3,3,87,25,10,24,32,73,0.457143,0.25187,101,82,16,19,0.25187,101,5,13,0,0,2,300,458,27,30,8,13,41,0,34,2,100,143,1,89,16,300,458,27,30,8,13,41,0,34,2,100,143,1,89,16,0,0,89,0,16,0,0,12,0,0,0,1,0,1,0,2,0,2,65,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2,0,0,0.4706701634525897
28,L2673,CommandModule,org.scijava.command.CommandModule,L2545,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\command\CommandModule.java,73,1,264,2,0.0,0,0,0,0.0,,0,0,2,1,1,34,12,3,2,17,38,0.5,0.304813,57,55,10,10,0.304813,57,2,4,0,0,3,130,192,9,13,4,7,21,0,19,3,44,56,0,40,8,130,192,9,13,4,7,21,0,19,3,44,56,0,40,8,0,0,41,0,4,0,0,3,0,0,0,1,0,0,0,1,0,0,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0.651465556616111
29,L2711,CommandModuleItem<T extends Object>,org.scijava.command.CommandModuleItem,L2545,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\command\CommandModuleItem.java,53,1,257,2,0.0,0,0,0,0.0,,0,0,1,2,2,39,9,3,8,29,57,0.185185,0.156069,27,10,5,22,0.156069,27,4,5,0,0,1,146,205,9,39,1,20,28,0,26,0,65,54,0,62,4,146,205,9,39,1,20,28,0,26,0,65,54,0,62,4,0,0,62,0,8,0,0,4,0,0,0,0,0,0,0,0,0,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0.6272913452123035
30,L3282,ContextCommand,org.scijava.command.ContextCommand,L2545,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\command\ContextCommand.java,79,1,104,2,0.0,0,0,0,0.0,,0,0,1,0,0,4,3,1,1,0,3,0.75,0.734375,47,47,3,1,0.734375,47,2,5,1,1,3,17,26,2,2,1,1,3,0,3,0,6,3,0,6,1,17,26,2,2,1,1,3,0,3,0,6,3,0,6,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6419141671821228
31,L3297,DefaultCommandService,org.scijava.command.DefaultCommandService,L2545,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\command\DefaultCommandService.java,62,1,374,2,0.0,0,0,0,0.0,,0,0,2,2,2,41,20,0,0,17,47,0.210526,0.205776,57,43,4,15,0.205776,57,5,19,0,0,2,220,313,10,21,5,11,30,0,18,0,51,74,0,39,3,220,313,10,21,5,11,30,0,18,0,51,74,0,39,3,0,0,54,2,12,0,0,3,0,0,0,1,0,0,0,1,0,5,45,0,0,0,2,0,0,2,0,0,0,0,0,0,0,3,0,0,5,0,0,1,0,0.5543064361692961
32,L3519,DynamicCommand,org.scijava.command.DynamicCommand,L2545,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\command\DynamicCommand.java,52,1,164,2,0.0,0,0,0,0.0,,0,0,3,2,2,21,13,5,5,14,27,0.384615,0.204082,20,19,5,8,0.204082,20,3,8,3,3,4,78,113,12,10,6,5,13,0,12,3,42,32,0,39,6,78,113,12,10,6,5,13,0,12,3,42,32,0,39,6,0,0,30,0,9,0,0,8,0,0,0,1,0,0,0,1,0,0,25,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.4510576906042357
33,L3532,DynamicCommandInfo,org.scijava.command.DynamicCommandInfo,L2545,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\command\DynamicCommandInfo.java,62,1,314,2,0.0,0,0,0,0.0,,0,0,1,1,1,40,12,1,5,40,76,0.242424,0.301802,67,67,8,25,0.301802,67,6,14,0,0,1,155,253,21,24,1,15,36,0,32,11,74,43,1,60,13,155,253,21,24,1,15,36,0,32,11,74,43,1,60,13,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,61,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0.7473687142295448
34,L3733,Inputs,org.scijava.command.Inputs,L2545,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\command\Inputs.java,86,1,102,2,0.0,0,0,0,0.0,,0,0,1,1,1,3,6,0,0,4,6,0.333333,0.761905,48,47,1,2,0.761905,48,4,9,0,0,1,15,17,12,10,0,0,2,0,2,0,44,5,0,41,6,15,17,12,10,0,0,2,0,2,0,44,5,0,41,6,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.43843271806617456
35,L3758,InteractiveCommand,org.scijava.command.InteractiveCommand,L2545,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\command\InteractiveCommand.java,61,1,182,2,0.0,0,0,0,0.0,,0,0,4,2,2,14,16,1,1,11,21,0.8,0.336364,37,29,4,1,0.316239,37,4,12,0,0,4,73,114,17,10,5,0,10,0,4,0,52,22,0,43,6,80,122,17,10,5,0,11,0,5,0,53,25,0,44,6,0,0,23,2,4,0,0,1,0,0,0,1,0,0,0,1,0,2,18,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.512206217246479
36,L3856,ModuleCommand,org.scijava.command.ModuleCommand,L2545,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\command\ModuleCommand.java,46,1,101,2,0.0,0,0,0,0.0,,0,0,1,1,1,8,7,0,0,2,8,0.571429,0.244898,12,11,4,3,0.244898,12,2,6,0,0,4,37,56,9,9,4,3,6,0,6,1,30,8,0,28,6,37,56,9,9,4,3,6,0,6,1,30,8,0,28,6,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6072486693647704
37,L3920,UnimplementedCommand,org.scijava.command.UnimplementedCommand,L2545,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\command\UnimplementedCommand.java,38,1,45,2,0.0,0,0,0,0.0,,0,0,1,0,0,1,1,0,0,1,2,0.5,0.5,6,6,1,1,0.5,6,3,6,0,0,1,6,8,2,2,0,0,1,0,1,0,7,1,0,7,1,6,8,2,2,0,0,1,0,1,0,7,1,0,7,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7892501091167871
38,L3225,AbstractConsoleArgument,org.scijava.console.AbstractConsoleArgument,L3928,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\console\AbstractConsoleArgument.java,43,1,96,2,0.0,0,0,0,0.0,,0,0,1,1,1,12,2,9,20,0,6,0.4,0.411765,21,21,2,3,0.411765,21,5,18,9,9,2,30,54,5,8,2,1,6,0,4,0,21,14,0,19,3,30,54,5,8,2,1,6,0,4,0,21,14,0,19,3,0,0,11,2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.7481032389806013
39,L4023,ConsoleUtils,org.scijava.console.ConsoleUtils,L3928,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\console\ConsoleUtils.java,43,1,100,2,0.0,0,0,0,0.0,,0,0,2,5,3,14,6,2,4,3,8,1.0,0.18,9,9,6,0,0.18,9,0,0,0,0,0,41,58,0,0,0,0,5,0,5,0,5,19,0,5,0,41,58,0,0,0,0,5,0,5,0,5,19,0,5,0,0,0,11,1,2,0,0,2,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4090346899614939
40,L4055,DefaultConsoleService,org.scijava.console.DefaultConsoleService,L3928,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\console\DefaultConsoleService.java,54,1,228,2,0.0,0,0,0,0.0,,0,0,2,2,2,25,16,1,1,10,18,0.5,0.227273,25,18,3,3,0.236486,35,7,25,0,0,2,85,136,16,13,7,0,8,0,5,0,40,56,0,34,3,113,175,17,14,8,1,13,0,8,0,45,70,0,37,3,0,0,31,2,19,0,0,14,0,0,0,1,0,0,0,1,0,1,24,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0.40129346731190507
41,L4202,MultiOutputStream,org.scijava.console.MultiOutputStream,L3928,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\console\MultiOutputStream.java,49,1,106,2,0.0,0,0,0,0.0,,0,0,1,1,1,11,0,2,3,0,7,0.875,0.392857,22,22,7,1,0.392857,22,0,0,0,0,0,34,58,1,0,1,0,7,0,7,0,7,11,0,7,0,34,58,1,0,1,0,7,0,7,0,7,11,0,7,0,0,0,9,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6161346137328975
42,L4067,MultiPrintStream,org.scijava.console.MultiPrintStream,L3928,L103,D:\IdeaProjects\scijava-common\src\main\java\org\scijava\console\MultiPrintStream.java,40,1,59,2,0.0,0,0,0,0.0,,0,0,1,1,1,4,1,1,3,1,4,0.666667,0.368421,7,7,2,1,0.368421,7,0,0,0,0,0,12,20,0,1,0,1,3,0,2,0,3,5,0,2,0,12,20,0,1,0,1,3,0,2,0,3,5,0,2,0,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5050189723733651
